Student ID,module_code,assessment_number,score,progress_in_semester
12441578,CS161,3,89.0,0.3
36316773,CS161,3,24.0,0.3
56340396,CS161,3,100.0,0.3
19620947,CS161,3,56.00000000000001,0.3
15030415,CS161,3,100.0,0.3
55277330,CS161,3,71.0,0.3
29351898,CS161,3,64.0,0.3
56044324,CS161,3,22.0,0.3
70370127,CS161,3,100.0,0.3
39801624,CS161,3,100.0,0.3
91544606,CS161,3,100.0,0.3
21874749,CS161,3,100.0,0.3
94871750,CS161,3,100.0,0.3
67254598,CS161,3,87.0,0.3
71154497,CS161,3,100.0,0.3
31931305,CS161,3,91.0,0.3
77473690,CS161,3,11.0,0.3
55094480,CS161,3,100.0,0.3
35320195,CS161,3,100.0,0.3
81769123,CS161,3,100.0,0.3
22313524,CS161,3,0.0,0.3
71830478,CS161,3,100.0,0.3
55965532,CS161,3,100.0,0.3
96754197,CS161,3,100.0,0.3
92157513,CS161,3,100.0,0.3
28109761,CS161,3,100.0,0.3
33867994,CS161,3,100.0,0.3
80667580,CS161,3,100.0,0.3
59524742,CS161,3,100.0,0.3
94824610,CS161,3,100.0,0.3
29029987,CS161,3,100.0,0.3
40435657,CS161,3,100.0,0.3
21452781,CS161,3,0.0,0.3
17996963,CS161,3,100.0,0.3
44639956,CS161,3,48.0,0.3
43670750,CS161,3,100.0,0.3
51984127,CS161,3,100.0,0.3
90636857,CS161,3,0.0,0.3
27285481,CS161,3,0.0,0.3
91106388,CS161,3,100.0,0.3
14882960,CS161,3,100.0,0.3
49820973,CS161,3,100.0,0.3
89340541,CS161,3,100.0,0.3
67714530,CS161,3,71.0,0.3
42938631,CS161,3,100.0,0.3
12385441,CS161,3,100.0,0.3
13889013,CS161,3,100.0,0.3
29331915,CS161,3,95.0,0.3
20818529,CS161,3,100.0,0.3
43736747,CS161,3,100.0,0.3
97427902,CS161,3,64.0,0.3
77901366,CS161,3,100.0,0.3
49417477,CS161,3,100.0,0.3
13923218,CS161,3,100.0,0.3
16640820,CS161,3,96.0,0.3
23158909,CS161,3,100.0,0.3
26460428,CS161,3,100.0,0.3
84753489,CS161,3,100.0,0.3
34371289,CS161,3,56.00000000000001,0.3
29489924,CS161,3,100.0,0.3
45144205,CS161,3,100.0,0.3
84670111,CS161,3,100.0,0.3
90996365,CS161,3,99.0,0.3
64075942,CS161,3,67.0,0.3
20743976,CS161,4,64.0,0.4
94334509,CS161,4,0.0,0.4
36814683,CS161,4,63.0,0.4
32670174,CS161,4,0.0,0.4
54183175,CS161,4,0.0,0.4
40300574,CS161,4,90.0,0.4
73381689,CS161,4,60.0,0.4
70246117,CS161,4,100.0,0.4
61412453,CS161,4,100.0,0.4
66723966,CS161,4,28.000000000000004,0.4
98615098,CS161,4,100.0,0.4
12584561,CS161,4,79.0,0.4
13148647,CS161,4,100.0,0.4
52689053,CS161,4,100.0,0.4
73496760,CS161,4,80.0,0.4
98726176,CS161,4,100.0,0.4
41115870,CS161,4,67.0,0.4
89490222,CS161,4,93.0,0.4
35239168,CS161,4,35.0,0.4
50419199,CS161,4,51.0,0.4
60813480,CS161,4,8.0,0.4
72623279,CS161,4,35.0,0.4
46159542,CS161,4,76.0,0.4
31775286,CS161,4,73.0,0.4
75163235,CS161,4,6.0,0.4
53637669,CS161,4,100.0,0.4
59715668,CS161,4,69.0,0.4
20679724,CS161,4,0.0,0.4
88261711,CS161,4,66.0,0.4
75637165,CS161,4,66.0,0.4
64549122,CS161,4,90.0,0.4
42153309,CS161,4,70.0,0.4
10288456,CS161,4,0.0,0.4
18320642,CS161,4,38.0,0.4
25992894,CS161,4,65.0,0.4
51315077,CS161,4,70.0,0.4
45873056,CS161,4,100.0,0.4
61329673,CS161,4,100.0,0.4
99218881,CS161,4,100.0,0.4
81734132,CS161,4,0.0,0.4
17513375,CS161,4,100.0,0.4
95975416,CS161,4,50.0,0.4
85696727,CS161,4,100.0,0.4
64609448,CS161,4,20.0,0.4
81957314,CS161,4,98.0,0.4
78534290,CS161,4,86.0,0.4
56634669,CS161,4,100.0,0.4
51204596,CS161,4,50.0,0.4
49784910,CS161,4,40.0,0.4
27325452,CS161,4,55.00000000000001,0.4
58887597,CS161,4,99.0,0.4
53905435,CS161,4,73.0,0.4
41707679,CS161,4,100.0,0.4
21585127,CS161,4,89.0,0.4
57005216,CS161,4,0.0,0.4
99435901,CS161,4,100.0,0.4
95977109,CS161,4,41.0,0.4
96346768,CS161,4,70.0,0.4
49806843,CS161,4,78.0,0.4
42738772,CS161,4,0.0,0.4
94193537,CS161,4,100.0,0.4
94039775,CS161,4,76.0,0.4
16459971,CS161,4,87.0,0.4
69780409,CS161,4,30.0,0.4
61553683,CS161,4,95.0,0.4
49312326,CS161,4,94.0,0.4
26013074,CS161,4,100.0,0.4
11720062,CS161,4,100.0,0.4
50301485,CS161,4,80.0,0.4
57814323,CS161,4,90.0,0.4
44424412,CS161,4,100.0,0.4
28993185,CS161,4,0.0,0.4
59125777,CS161,4,100.0,0.4
51666805,CS161,4,100.0,0.4
81200570,CS161,4,100.0,0.4
13902965,CS161,4,71.0,0.4
35092169,CS161,4,70.0,0.4
16013789,CS161,4,100.0,0.4
91435409,CS161,4,100.0,0.4
18772021,CS161,4,100.0,0.4
11280583,CS161,4,40.0,0.4
89516281,CS161,4,100.0,0.4
81811643,CS161,4,100.0,0.4
86703236,CS161,4,100.0,0.4
18884292,CS161,4,0.0,0.4
33737937,CS161,4,20.0,0.4
31664592,CS161,4,76.0,0.4
98168038,CS161,4,88.0,0.4
42120296,CS161,4,0.0,0.4
59897937,CS161,4,97.0,0.4
87098918,CS161,4,60.0,0.4
97998433,CS161,4,40.0,0.4
30166785,CS161,4,100.0,0.4
65958403,CS161,4,100.0,0.4
62605871,CS161,4,100.0,0.4
55973104,CS161,4,95.0,0.4
62220404,CS161,4,100.0,0.4
94651334,CS161,4,100.0,0.4
50640627,CS161,4,100.0,0.4
21002121,CS161,4,90.0,0.4
30993222,CS161,4,89.0,0.4
60182001,CS161,4,74.0,0.4
51596177,CS161,4,100.0,0.4
29795251,CS161,4,80.0,0.4
98067951,CS161,4,60.0,0.4
44259391,CS161,4,100.0,0.4
36458945,CS161,4,40.0,0.4
29444926,CS161,4,100.0,0.4
88962100,CS161,4,100.0,0.4
28355991,CS161,4,80.0,0.4
57325329,CS161,4,20.0,0.4
61051356,CS161,4,100.0,0.4
82554050,CS161,4,71.0,0.4
53679865,CS161,4,100.0,0.4
54272087,CS161,4,69.0,0.4
70486795,CS161,4,40.0,0.4
68439715,CS161,4,99.0,0.4
28916910,CS161,4,100.0,0.4
72692928,CS161,4,40.0,0.4
39812656,CS161,4,57.99999999999999,0.4
42687541,CS161,4,0.0,0.4
91016743,CS161,4,100.0,0.4
71058846,CS161,4,100.0,0.4
22105353,CS161,4,100.0,0.4
70086521,CS161,4,82.0,0.4
10700295,CS161,4,89.0,0.4
44013913,CS161,4,70.0,0.4
73625555,CS161,4,62.0,0.4
77471025,CS161,4,100.0,0.4
37720912,CS161,4,4.0,0.4
45990970,CS161,4,0.0,0.4
12230549,CS161,4,88.0,0.4
99046614,CS161,4,100.0,0.4
19880196,CS161,4,0.0,0.4
67413804,CS161,4,59.0,0.4
92244107,CS161,4,100.0,0.4
90239774,CS161,4,100.0,0.4
93947522,CS161,4,56.99999999999999,0.4
14532650,CS161,4,56.00000000000001,0.4
99403012,CS161,4,100.0,0.4
52701053,CS161,4,100.0,0.4
64723117,CS161,4,48.0,0.4
57282663,CS161,4,0.0,0.4
72729148,CS161,4,0.0,0.4
29195474,CS161,4,10.0,0.4
83496795,CS161,4,100.0,0.4
64316426,CS161,4,100.0,0.4
39518199,CS161,4,0.0,0.4
78735752,CS161,4,100.0,0.4
72056551,CS161,4,100.0,0.4
47380529,CS161,4,80.0,0.4
16238312,CS161,4,100.0,0.4
83078402,CS161,4,100.0,0.4
30717488,CS161,4,80.0,0.4
56472638,CS161,4,100.0,0.4
68074530,CS161,4,76.0,0.4
94998106,CS161,4,100.0,0.4
75640034,CS161,4,20.0,0.4
64734377,CS161,4,86.0,0.4
44513932,CS161,4,100.0,0.4
34164438,CS161,4,100.0,0.4
74247101,CS161,4,96.0,0.4
37861048,CS161,4,0.0,0.4
40963132,CS161,4,0.0,0.4
22290486,CS161,4,100.0,0.4
92536739,CS161,4,73.0,0.4
96631030,CS161,4,100.0,0.4
30851750,CS161,4,100.0,0.4
11968244,CS161,4,100.0,0.4
82500610,CS161,4,0.0,0.4
33021789,CS161,4,90.0,0.4
89070671,CS161,4,100.0,0.4
14804335,CS161,4,100.0,0.4
65115725,CS161,4,54.0,0.4
72777338,CS161,4,88.0,0.4
41860313,CS161,4,77.0,0.4
76691322,CS161,4,66.0,0.4
15711707,CS161,4,84.0,0.4
14023706,CS161,4,100.0,0.4
18280022,CS161,4,76.0,0.4
96939852,CS161,4,0.0,0.4
50192240,CS161,4,100.0,0.4
93641353,CS161,4,88.0,0.4
42867665,CS161,4,0.0,0.4
75033531,CS161,4,37.0,0.4
18094987,CS161,4,100.0,0.4
86253272,CS161,4,100.0,0.4
40584220,CS161,4,60.0,0.4
98530304,CS161,4,0.0,0.4
23061621,CS161,4,48.0,0.4
61861882,CS161,4,95.0,0.4
15168545,CS161,4,100.0,0.4
26832681,CS161,4,100.0,0.4
70526424,CS161,4,100.0,0.4
92121028,CS161,4,100.0,0.4
94059794,CS161,4,80.0,0.4
46244140,CS161,4,100.0,0.4
82996017,CS161,4,28.999999999999996,0.4
53220917,CS161,4,100.0,0.4
15446974,CS161,4,16.0,0.4
59293621,CS161,4,100.0,0.4
82214753,CS161,4,100.0,0.4
21815986,CS161,4,41.0,0.4
89660073,CS161,4,12.0,0.4
17744422,CS161,4,39.0,0.4
13845265,CS161,4,80.0,0.4
55418801,CS161,4,100.0,0.4
32150780,CS161,4,100.0,0.4
40541902,CS161,4,0.0,0.4
96584519,CS161,4,88.0,0.4
48627789,CS161,4,0.0,0.4
75234910,CS161,4,90.0,0.4
37734403,CS161,4,100.0,0.4
54202295,CS161,4,9.0,0.4
43297874,CS161,4,100.0,0.4
79670982,CS161,4,100.0,0.4
21910507,CS161,4,100.0,0.4
77958105,CS161,4,100.0,0.4
24014421,CS161,4,0.0,0.4
28613839,CS161,4,90.0,0.4
11435169,CS161,4,94.0,0.4
48251029,CS161,4,100.0,0.4
24642845,CS161,4,100.0,0.4
32793157,CS161,4,100.0,0.4
53033989,CS161,4,70.0,0.4
45213749,CS161,4,50.0,0.4
97775926,CS161,4,0.0,0.4
76931823,CS161,4,36.0,0.4
77783669,CS161,4,100.0,0.4
56197684,CS161,4,0.0,0.4
67563666,CS161,4,100.0,0.4
91799031,CS161,4,90.0,0.4
91779366,CS161,4,100.0,0.4
37503866,CS161,4,100.0,0.4
35282012,CS161,4,100.0,0.4
18065078,CS161,4,100.0,0.4
79927954,CS161,4,90.0,0.4
49135579,CS161,4,0.0,0.4
43426555,CS161,4,100.0,0.4
55898988,CS161,4,90.0,0.4
60042038,CS161,4,100.0,0.4
76615032,CS161,4,37.0,0.4
49152359,CS161,4,0.0,0.4
27228934,CS161,4,100.0,0.4
13969648,CS161,4,100.0,0.4
87868419,CS161,4,100.0,0.4
82478159,CS161,4,69.0,0.4
87937302,CS161,4,90.0,0.4
93258021,CS161,4,50.0,0.4
57357102,CS161,4,100.0,0.4
13912660,CS161,4,100.0,0.4
49940417,CS161,4,83.0,0.4
68661280,CS161,4,88.0,0.4
54081596,CS161,4,100.0,0.4
81124900,CS161,4,90.0,0.4
15748697,CS161,4,51.0,0.4
14056233,CS161,4,100.0,0.4
86849692,CS161,4,85.0,0.4
12172696,CS161,4,79.0,0.4
84637902,CS161,4,100.0,0.4
51931289,CS161,4,100.0,0.4
73949620,CS161,4,0.0,0.4
46247807,CS161,4,60.0,0.4
83442693,CS161,4,0.0,0.4
54093626,CS161,4,100.0,0.4
47555228,CS161,4,52.0,0.4
12883876,CS161,4,100.0,0.4
13606343,CS161,4,100.0,0.4
80690307,CS161,4,90.0,0.4
47343059,CS161,4,89.0,0.4
32079179,CS161,4,100.0,0.4
45468572,CS161,4,70.0,0.4
28152410,CS161,4,85.0,0.4
12177825,CS161,4,100.0,0.4
32063855,CS161,4,100.0,0.4
23811832,CS161,4,69.0,0.4
64173672,CS161,4,100.0,0.4
58441904,CS161,4,100.0,0.4
22699641,CS161,4,100.0,0.4
71445998,CS161,4,68.0,0.4
13853407,CS161,4,81.0,0.4
17858319,CS161,4,100.0,0.4
54063073,CS161,4,100.0,0.4
29138045,CS161,4,89.0,0.4
76830158,CS161,4,35.0,0.4
23775687,CS161,4,100.0,0.4
53690925,CS161,4,100.0,0.4
40972553,CS161,4,98.0,0.4
22711334,CS161,4,47.0,0.4
75409861,CS161,4,70.0,0.4
63432844,CS161,4,100.0,0.4
86936692,CS161,4,30.0,0.4
88492644,CS161,4,0.0,0.4
34344202,CS161,4,90.0,0.4
76513814,CS161,4,96.0,0.4
78199665,CS161,4,40.0,0.4
80039952,CS161,4,82.0,0.4
29301129,CS161,4,100.0,0.4
26484165,CS161,4,100.0,0.4
41829309,CS161,4,84.0,0.4
97398591,CS161,4,100.0,0.4
29385358,CS161,4,0.0,0.4
60745414,CS161,4,100.0,0.4
27538054,CS161,4,100.0,0.4
94381743,CS161,4,18.0,0.4
73498296,CS161,4,0.0,0.4
77780895,CS161,4,49.0,0.4
98740194,CS161,4,80.0,0.4
29910308,CS161,4,90.0,0.4
94594330,CS161,4,95.0,0.4
79275168,CS161,4,100.0,0.4
49803756,CS161,4,71.0,0.4
97193550,CS161,4,100.0,0.4
70537205,CS161,4,71.0,0.4
13124171,CS161,4,30.0,0.4
25979893,CS161,4,99.0,0.4
17400417,CS161,4,40.0,0.4
60054282,CS161,4,57.99999999999999,0.4
42381774,CS161,4,68.0,0.4
65577314,CS161,4,100.0,0.4
34825539,CS161,4,100.0,0.4
31893038,CS161,4,0.0,0.4
83083224,CS161,4,100.0,0.4
26456552,CS161,4,89.0,0.4
97448009,CS161,4,100.0,0.4
51313926,CS161,4,100.0,0.4
69085025,CS161,4,85.0,0.4
32600799,CS161,4,100.0,0.4
44350129,CS161,4,100.0,0.4
56227389,CS161,4,50.0,0.4
75006835,CS161,4,80.0,0.4
31988752,CS161,4,90.0,0.4
81561751,CS161,4,100.0,0.4
32320940,CS161,4,98.0,0.4
13891162,CS161,4,22.0,0.4
33544570,CS161,4,74.0,0.4
80120692,CS161,4,62.0,0.4
42806736,CS161,4,100.0,0.4
16984312,CS161,4,100.0,0.4
59338005,CS161,4,100.0,0.4
71563189,CS161,4,100.0,0.4
51249407,CS161,4,100.0,0.4
94695963,CS161,4,100.0,0.4
14618318,CS161,4,100.0,0.4
12302791,CS161,4,100.0,0.4
18953844,CS161,4,70.0,0.4
68877111,CS161,4,100.0,0.4
32301635,CS161,4,100.0,0.4
88094627,CS161,4,100.0,0.4
90834231,CS161,4,10.0,0.4
81499042,CS161,4,82.0,0.4
99009367,CS161,4,68.0,0.4
31446992,CS161,4,80.0,0.4
51341397,CS161,4,91.0,0.4
51245704,CS161,4,100.0,0.4
94343900,CS161,4,100.0,0.4
28754240,CS161,4,90.0,0.4
14883984,CS161,4,39.0,0.4
46444181,CS161,4,100.0,0.4
84581194,CS161,4,80.0,0.4
82002923,CS161,4,100.0,0.4
39404900,CS161,4,90.0,0.4
88103879,CS161,4,79.0,0.4
62046439,CS161,4,99.0,0.4
81532511,CS161,4,40.0,0.4
83811033,CS161,4,75.0,0.4
84129199,CS161,4,100.0,0.4
31144339,CS161,4,90.0,0.4
58740203,CS161,4,0.0,0.4
61943620,CS161,4,0.0,0.4
30734738,CS161,4,100.0,0.4
52273626,CS161,4,100.0,0.4
49843807,CS161,4,100.0,0.4
47907778,CS161,4,100.0,0.4
81097533,CS161,4,100.0,0.4
70335619,CS161,4,100.0,0.4
66131761,CS161,4,100.0,0.4
65441128,CS161,4,0.0,0.4
57372970,CS161,4,90.0,0.4
17959599,CS161,4,99.0,0.4
63378634,CS161,4,100.0,0.4
86325753,CS161,4,100.0,0.4
24073770,CS161,4,100.0,0.4
46498216,CS161,4,74.0,0.4
50077980,CS161,4,70.0,0.4
96527044,CS161,4,80.0,0.4
80960369,CS161,4,90.0,0.4
25024418,CS161,4,100.0,0.4
53901476,CS161,4,92.0,0.4
55621442,CS161,4,100.0,0.4
48184659,CS161,4,44.0,0.4
33373565,CS161,4,0.0,0.4
11387327,CS161,4,0.0,0.4
34154633,CS161,4,100.0,0.4
69631998,CS161,4,80.0,0.4
66437072,CS161,4,100.0,0.4
92462943,CS161,4,100.0,0.4
43067324,CS161,4,100.0,0.4
99958938,CS161,4,64.0,0.4
91656080,CS161,4,44.0,0.4
94184069,CS161,4,90.0,0.4
30336956,CS161,4,68.0,0.4
58128136,CS161,4,80.0,0.4
69444875,CS161,4,99.0,0.4
22272253,CS161,4,100.0,0.4
16468243,CS161,4,100.0,0.4
72433921,CS161,4,100.0,0.4
30743853,CS161,4,87.0,0.4
48344774,CS161,4,100.0,0.4
51559349,CS161,4,100.0,0.4
82380239,CS161,4,90.0,0.4
14123987,CS161,4,100.0,0.4
18513744,CS161,4,47.0,0.4
56890291,CS161,4,70.0,0.4
87452756,CS161,4,97.0,0.4
8698764,CS161,4,70.0,0.4
11294309,CS161,4,66.0,0.4
10476677,CS161,4,93.0,0.4
72415446,CS161,4,100.0,0.4
68138284,CS161,4,23.0,0.4
79087907,CS161,4,100.0,0.4
82286975,CS161,4,100.0,0.4
68123853,CS161,4,64.0,0.4
74411086,CS161,4,85.0,0.4
77330996,CS161,4,0.0,0.4
50371858,CS161,4,74.0,0.4
22731950,CS161,4,87.0,0.4
20248719,CS161,4,66.0,0.4
60861463,CS161,4,90.0,0.4
64785805,CS161,4,57.99999999999999,0.4
86124581,CS161,4,100.0,0.4
30206107,CS161,4,74.0,0.4
74401839,CS161,4,56.00000000000001,0.4
97166205,CS161,4,90.0,0.4
49843368,CS161,4,40.0,0.4
54083433,CS161,4,40.0,0.4
11932445,CS161,4,100.0,0.4
45672982,CS161,4,70.0,0.4
72290424,CS161,4,88.0,0.4
96984816,CS161,4,90.0,0.4
41206961,CS161,4,95.0,0.4
95524924,CS161,4,100.0,0.4
14036427,CS161,4,0.0,0.4
52003280,CS161,4,100.0,0.4
59128100,CS161,4,100.0,0.4
98777618,CS161,4,90.0,0.4
76194983,CS161,4,23.0,0.4
38764404,CS161,4,100.0,0.4
11175690,CS161,4,90.0,0.4
38996093,CS161,4,88.0,0.4
19328111,CS161,4,0.0,0.4
66252940,CS161,4,100.0,0.4
13205082,CS161,4,49.0,0.4
71580428,CS161,4,30.0,0.4
59226246,CS161,4,50.0,0.4
58555565,CS161,4,0.0,0.4
76582161,CS161,4,39.0,0.4
74467121,CS161,4,100.0,0.4
11040511,CS161,4,0.0,0.4
78401128,CS161,4,81.0,0.4
19468959,CS161,4,70.0,0.4
12241102,CS161,4,100.0,0.4
73635110,CS161,4,88.0,0.4
35962311,CS161,4,60.0,0.4
88678732,CS161,4,100.0,0.4
36925796,CS161,4,0.0,0.4
40153489,CS161,4,95.0,0.4
63180180,CS161,4,100.0,0.4
18416579,CS161,4,100.0,0.4
85258615,CS161,4,0.0,0.4
58877207,CS161,4,94.0,0.4
12441578,CS161,4,100.0,0.4
36316773,CS161,4,0.0,0.4
56340396,CS161,4,100.0,0.4
19620947,CS161,4,89.0,0.4
15030415,CS161,4,100.0,0.4
55277330,CS161,4,77.0,0.4
29351898,CS161,4,39.0,0.4
56044324,CS161,4,10.0,0.4
70370127,CS161,4,100.0,0.4
39801624,CS161,4,100.0,0.4
91544606,CS161,4,54.0,0.4
21874749,CS161,4,100.0,0.4
94871750,CS161,4,78.0,0.4
67254598,CS161,4,100.0,0.4
71154497,CS161,4,60.0,0.4
31931305,CS161,4,0.0,0.4
77473690,CS161,4,21.0,0.4
55094480,CS161,4,99.0,0.4
35320195,CS161,4,96.0,0.4
81769123,CS161,4,95.0,0.4
22313524,CS161,4,0.0,0.4
71830478,CS161,4,100.0,0.4
55965532,CS161,4,83.0,0.4
96754197,CS161,4,100.0,0.4
92157513,CS161,4,100.0,0.4
28109761,CS161,4,50.0,0.4
33867994,CS161,4,100.0,0.4
80667580,CS161,4,67.0,0.4
59524742,CS161,4,40.0,0.4
94824610,CS161,4,100.0,0.4
29029987,CS161,4,95.0,0.4
40435657,CS161,4,100.0,0.4
21452781,CS161,4,0.0,0.4
17996963,CS161,4,100.0,0.4
44639956,CS161,4,40.0,0.4
43670750,CS161,4,100.0,0.4
51984127,CS161,4,100.0,0.4
90636857,CS161,4,0.0,0.4
27285481,CS161,4,0.0,0.4
91106388,CS161,4,100.0,0.4
14882960,CS161,4,100.0,0.4
49820973,CS161,4,70.0,0.4
89340541,CS161,4,100.0,0.4
67714530,CS161,4,25.0,0.4
42938631,CS161,4,98.0,0.4
12385441,CS161,4,84.0,0.4
13889013,CS161,4,100.0,0.4
29331915,CS161,4,84.0,0.4
20818529,CS161,4,90.0,0.4
43736747,CS161,4,48.0,0.4
97427902,CS161,4,95.0,0.4
77901366,CS161,4,100.0,0.4
49417477,CS161,4,80.0,0.4
13923218,CS161,4,70.0,0.4
16640820,CS161,4,32.0,0.4
23158909,CS161,4,90.0,0.4
26460428,CS161,4,100.0,0.4
84753489,CS161,4,88.0,0.4
34371289,CS161,4,40.0,0.4
29489924,CS161,4,100.0,0.4
45144205,CS161,4,90.0,0.4
84670111,CS161,4,100.0,0.4
90996365,CS161,4,70.0,0.4
64075942,CS161,4,100.0,0.4
20743976,CS161,5,96.0,0.5
94334509,CS161,5,100.0,0.5
36814683,CS161,5,69.0,0.5
32670174,CS161,5,0.0,0.5
54183175,CS161,5,82.0,0.5
40300574,CS161,5,80.0,0.5
73381689,CS161,5,75.0,0.5
70246117,CS161,5,100.0,0.5
61412453,CS161,5,100.0,0.5
66723966,CS161,5,43.0,0.5
98615098,CS161,5,100.0,0.5
12584561,CS161,5,59.0,0.5
13148647,CS161,5,100.0,0.5
52689053,CS161,5,100.0,0.5
73496760,CS161,5,63.0,0.5
98726176,CS161,5,90.0,0.5
41115870,CS161,5,18.0,0.5
89490222,CS161,5,61.0,0.5
35239168,CS161,5,78.0,0.5
50419199,CS161,5,21.0,0.5
60813480,CS161,5,12.0,0.5
72623279,CS161,5,0.0,0.5
46159542,CS161,5,71.0,0.5
31775286,CS161,5,81.0,0.5
75163235,CS161,5,13.0,0.5
53637669,CS161,5,88.0,0.5
59715668,CS161,5,18.0,0.5
20679724,CS161,5,0.0,0.5
88261711,CS161,5,12.0,0.5
75637165,CS161,5,79.0,0.5
64549122,CS161,5,100.0,0.5
42153309,CS161,5,100.0,0.5
10288456,CS161,5,0.0,0.5
18320642,CS161,5,42.0,0.5
25992894,CS161,5,24.0,0.5
51315077,CS161,5,82.0,0.5
45873056,CS161,5,73.0,0.5
61329673,CS161,5,100.0,0.5
99218881,CS161,5,91.0,0.5
81734132,CS161,5,0.0,0.5
17513375,CS161,5,100.0,0.5
95975416,CS161,5,32.0,0.5
85696727,CS161,5,100.0,0.5
64609448,CS161,5,32.0,0.5
81957314,CS161,5,93.0,0.5
78534290,CS161,5,91.0,0.5
56634669,CS161,5,100.0,0.5
51204596,CS161,5,53.0,0.5
49784910,CS161,5,28.000000000000004,0.5
27325452,CS161,5,71.0,0.5
58887597,CS161,5,94.0,0.5
53905435,CS161,5,49.0,0.5
41707679,CS161,5,95.0,0.5
21585127,CS161,5,100.0,0.5
57005216,CS161,5,0.0,0.5
99435901,CS161,5,100.0,0.5
95977109,CS161,5,50.0,0.5
96346768,CS161,5,93.0,0.5
49806843,CS161,5,78.0,0.5
42738772,CS161,5,23.0,0.5
94193537,CS161,5,100.0,0.5
94039775,CS161,5,47.0,0.5
16459971,CS161,5,0.0,0.5
69780409,CS161,5,0.0,0.5
61553683,CS161,5,24.0,0.5
49312326,CS161,5,73.0,0.5
26013074,CS161,5,97.0,0.5
11720062,CS161,5,100.0,0.5
50301485,CS161,5,100.0,0.5
57814323,CS161,5,43.0,0.5
44424412,CS161,5,100.0,0.5
28993185,CS161,5,0.0,0.5
59125777,CS161,5,92.0,0.5
51666805,CS161,5,100.0,0.5
81200570,CS161,5,100.0,0.5
13902965,CS161,5,61.0,0.5
35092169,CS161,5,55.00000000000001,0.5
16013789,CS161,5,0.0,0.5
91435409,CS161,5,75.0,0.5
18772021,CS161,5,100.0,0.5
11280583,CS161,5,36.0,0.5
89516281,CS161,5,100.0,0.5
81811643,CS161,5,97.0,0.5
86703236,CS161,5,100.0,0.5
18884292,CS161,5,82.0,0.5
33737937,CS161,5,18.0,0.5
31664592,CS161,5,82.0,0.5
98168038,CS161,5,45.0,0.5
42120296,CS161,5,0.0,0.5
59897937,CS161,5,82.0,0.5
87098918,CS161,5,18.0,0.5
97998433,CS161,5,45.0,0.5
30166785,CS161,5,100.0,0.5
65958403,CS161,5,100.0,0.5
62605871,CS161,5,87.0,0.5
55973104,CS161,5,91.0,0.5
62220404,CS161,5,100.0,0.5
94651334,CS161,5,100.0,0.5
50640627,CS161,5,100.0,0.5
21002121,CS161,5,83.0,0.5
30993222,CS161,5,53.0,0.5
60182001,CS161,5,78.0,0.5
51596177,CS161,5,82.0,0.5
29795251,CS161,5,100.0,0.5
98067951,CS161,5,91.0,0.5
44259391,CS161,5,73.0,0.5
36458945,CS161,5,75.0,0.5
29444926,CS161,5,100.0,0.5
88962100,CS161,5,100.0,0.5
28355991,CS161,5,0.0,0.5
57325329,CS161,5,0.0,0.5
61051356,CS161,5,99.0,0.5
82554050,CS161,5,97.0,0.5
53679865,CS161,5,82.0,0.5
54272087,CS161,5,72.0,0.5
70486795,CS161,5,34.0,0.5
68439715,CS161,5,88.0,0.5
28916910,CS161,5,73.0,0.5
72692928,CS161,5,6.0,0.5
39812656,CS161,5,100.0,0.5
42687541,CS161,5,49.0,0.5
91016743,CS161,5,92.0,0.5
71058846,CS161,5,100.0,0.5
22105353,CS161,5,51.0,0.5
70086521,CS161,5,89.0,0.5
10700295,CS161,5,0.0,0.5
44013913,CS161,5,100.0,0.5
73625555,CS161,5,100.0,0.5
77471025,CS161,5,100.0,0.5
37720912,CS161,5,82.0,0.5
45990970,CS161,5,24.0,0.5
12230549,CS161,5,76.0,0.5
99046614,CS161,5,95.0,0.5
19880196,CS161,5,0.0,0.5
67413804,CS161,5,23.0,0.5
92244107,CS161,5,68.0,0.5
90239774,CS161,5,64.0,0.5
93947522,CS161,5,0.0,0.5
14532650,CS161,5,89.0,0.5
99403012,CS161,5,91.0,0.5
52701053,CS161,5,96.0,0.5
64723117,CS161,5,37.0,0.5
57282663,CS161,5,92.0,0.5
72729148,CS161,5,100.0,0.5
29195474,CS161,5,7.000000000000001,0.5
83496795,CS161,5,100.0,0.5
64316426,CS161,5,88.0,0.5
39518199,CS161,5,0.0,0.5
78735752,CS161,5,100.0,0.5
72056551,CS161,5,100.0,0.5
47380529,CS161,5,72.0,0.5
16238312,CS161,5,100.0,0.5
83078402,CS161,5,100.0,0.5
30717488,CS161,5,100.0,0.5
56472638,CS161,5,100.0,0.5
68074530,CS161,5,20.0,0.5
94998106,CS161,5,100.0,0.5
75640034,CS161,5,37.0,0.5
64734377,CS161,5,64.0,0.5
44513932,CS161,5,100.0,0.5
34164438,CS161,5,100.0,0.5
74247101,CS161,5,100.0,0.5
37861048,CS161,5,0.0,0.5
40963132,CS161,5,100.0,0.5
22290486,CS161,5,36.0,0.5
92536739,CS161,5,64.0,0.5
96631030,CS161,5,97.0,0.5
30851750,CS161,5,96.0,0.5
11968244,CS161,5,36.0,0.5
82500610,CS161,5,10.0,0.5
33021789,CS161,5,26.0,0.5
89070671,CS161,5,83.0,0.5
14804335,CS161,5,100.0,0.5
65115725,CS161,5,0.0,0.5
