Student ID,Lab 1,Lab 2,Lab 3,Lab 4,Lab 5,Lab 6,Lab 7,Lab 8,Lab 9,Lab 10
70537205,100.0,90.0,89.0,71.0,22.0,100.0,5.0,32.0,15.0,5.0
13124171,100.0,40.0,57.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0
25979893,100.0,97.0,0.0,99.0,17.0,56.0,58.0,50.0,0.0,0.0
17400417,0.0,100.0,100.0,40.0,18.0,44.0,85.0,99.0,60.0,100.0
60054282,88.0,64.0,100.0,58.0,49.0,20.0,43.0,36.0,0.0,0.0
42381774,50.0,79.0,100.0,68.0,37.0,54.0,34.0,40.0,0.0,57.0
65577314,100.0,100.0,100.0,100.0,91.0,100.0,94.0,88.0,75.0,100.0
34825539,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
31893038,0.0,0.0,0.0,0.0,28.0,94.0,77.0,96.0,93.0,94.0
83083224,93.0,100.0,89.0,100.0,88.0,100.0,76.0,50.0,50.0,86.0
26456552,100.0,6.0,99.0,89.0,91.0,54.0,74.0,70.0,5.0,0.0
97448009,100.0,100.0,100.0,100.0,97.0,100.0,100.0,80.0,100.0,100.0
51313926,100.0,100.0,100.0,100.0,100.0,77.0,0.0,40.0,0.0,71.0
69085025,100.0,79.0,100.0,85.0,61.0,94.0,70.0,100.0,0.0,100.0
32600799,100.0,100.0,100.0,100.0,69.0,100.0,82.0,0.0,0.0,66.0
44350129,50.0,100.0,100.0,100.0,63.0,56.0,34.0,100.0,18.0,71.0
56227389,100.0,100.0,100.0,50.0,100.0,90.0,20.0,60.0,0.0,0.0
75006835,100.0,68.0,100.0,80.0,61.0,91.0,61.0,69.0,90.0,40.0
31988752,100.0,100.0,100.0,90.0,100.0,89.0,50.0,100.0,68.0,20.0
81561751,100.0,100.0,100.0,100.0,100.0,100.0,94.0,100.0,100.0,99.0
32320940,100.0,98.0,100.0,98.0,95.0,100.0,100.0,100.0,5.0,100.0
13891162,0.0,63.0,56.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0
33544570,100.0,79.0,100.0,74.0,91.0,37.0,60.0,63.0,68.0,37.0
80120692,100.0,91.0,100.0,62.0,68.0,0.0,1.0,30.0,18.0,43.0
42806736,100.0,100.0,100.0,100.0,100.0,56.0,42.0,85.0,100.0,0.0
16984312,100.0,100.0,100.0,100.0,100.0,82.0,100.0,100.0,43.0,100.0
59338005,98.0,100.0,100.0,100.0,97.0,100.0,40.0,38.0,0.0,71.0
71563189,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0
51249407,88.0,100.0,66.0,100.0,82.0,100.0,70.0,100.0,100.0,100.0
94695963,100.0,100.0,100.0,100.0,100.0,44.0,63.0,95.0,100.0,57.0
14618318,100.0,100.0,100.0,100.0,100.0,95.0,85.0,84.0,75.0,0.0
12302791,100.0,100.0,100.0,100.0,79.0,91.0,40.0,76.0,33.0,69.0
18953844,100.0,80.0,100.0,70.0,27.0,61.0,57.0,65.0,18.0,63.0
68877111,100.0,100.0,100.0,100.0,82.0,67.0,100.0,80.0,100.0,100.0
32301635,100.0,100.0,100.0,100.0,100.0,100.0,89.0,100.0,100.0,100.0
88094627,100.0,100.0,100.0,100.0,95.0,97.0,100.0,100.0,100.0,100.0
90834231,0.0,100.0,100.0,10.0,45.0,11.0,20.0,0.0,0.0,0.0
81499042,100.0,95.0,100.0,82.0,88.0,99.0,50.0,92.0,100.0,93.0
99009367,100.0,100.0,100.0,68.0,66.0,89.0,25.0,98.0,93.0,100.0
31446992,100.0,70.0,56.0,80.0,82.0,100.0,52.0,100.0,0.0,80.0
51341397,50.0,100.0,96.0,91.0,93.0,100.0,68.0,49.0,43.0,0.0
51245704,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
94343900,100.0,94.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
28754240,100.0,100.0,100.0,90.0,100.0,100.0,95.0,100.0,100.0,100.0
14883984,52.0,51.0,54.0,39.0,82.0,50.0,47.0,77.0,35.0,50.0
46444181,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
84581194,100.0,98.0,100.0,80.0,0.0,0.0,41.0,0.0,0.0,0.0
82002923,48.0,90.0,100.0,100.0,100.0,11.0,20.0,0.0,0.0,0.0
39404900,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0
88103879,100.0,66.0,86.0,79.0,37.0,36.0,43.0,66.0,36.0,35.0
62046439,100.0,68.0,100.0,99.0,84.0,89.0,61.0,91.0,72.0,94.0
81532511,100.0,70.0,100.0,40.0,64.0,22.0,0.0,65.0,0.0,0.0
83811033,100.0,96.0,100.0,75.0,83.0,77.0,61.0,100.0,100.0,100.0
84129199,100.0,57.0,78.0,100.0,82.0,87.0,54.0,88.0,65.0,40.0
31144339,100.0,100.0,100.0,90.0,84.0,95.0,60.0,90.0,0.0,100.0
58740203,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61943620,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30734738,100.0,100.0,100.0,100.0,96.0,93.0,80.0,100.0,100.0,99.0
52273626,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
49843807,100.0,100.0,100.0,100.0,27.0,100.0,80.0,75.0,93.0,43.0
47907778,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
81097533,100.0,100.0,100.0,100.0,53.0,0.0,13.0,30.0,0.0,69.0
70335619,100.0,100.0,100.0,100.0,45.0,76.0,0.0,69.0,0.0,41.0
66131761,50.0,100.0,100.0,100.0,0.0,44.0,14.0,23.0,0.0,0.0
65441128,100.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57372970,100.0,100.0,100.0,90.0,73.0,67.0,40.0,68.0,43.0,100.0
17959599,100.0,90.0,71.0,99.0,92.0,100.0,100.0,100.0,100.0,100.0
63378634,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43.0
86325753,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,57.0
24073770,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,50.0,100.0
46498216,100.0,100.0,89.0,74.0,64.0,44.0,74.0,100.0,100.0,100.0
50077980,0.0,60.0,44.0,70.0,31.0,56.0,10.0,69.0,0.0,71.0
96527044,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
80960369,100.0,100.0,100.0,90.0,58.0,38.0,50.0,32.0,0.0,0.0
25024418,98.0,100.0,100.0,100.0,94.0,67.0,32.0,60.0,0.0,79.0
53901476,50.0,94.0,96.0,92.0,98.0,93.0,71.0,92.0,48.0,95.0
55621442,0.0,0.0,0.0,100.0,93.0,100.0,94.0,88.0,0.0,0.0
48184659,100.0,17.0,18.0,44.0,0.0,8.0,16.0,0.0,0.0,0.0
33373565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11387327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34154633,100.0,100.0,100.0,100.0,100.0,93.0,74.0,100.0,85.0,100.0
69631998,100.0,100.0,100.0,80.0,100.0,67.0,100.0,100.0,100.0,100.0
66437072,100.0,100.0,100.0,100.0,100.0,100.0,94.0,100.0,75.0,0.0
92462943,98.0,100.0,100.0,100.0,54.0,100.0,46.0,40.0,75.0,0.0
43067324,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99958938,100.0,100.0,96.0,64.0,82.0,100.0,20.0,60.0,0.0,0.0
91656080,50.0,53.0,16.0,44.0,39.0,89.0,80.0,100.0,25.0,100.0
94184069,100.0,100.0,44.0,90.0,100.0,93.0,34.0,70.0,0.0,36.0
30336956,0.0,100.0,73.0,68.0,67.0,0.0,67.0,0.0,0.0,0.0
58128136,100.0,100.0,89.0,80.0,45.0,50.0,17.0,40.0,0.0,6.0
69444875,100.0,100.0,100.0,99.0,75.0,84.0,41.0,83.0,58.0,10.0
22272253,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
16468243,100.0,100.0,100.0,100.0,87.0,100.0,17.0,100.0,100.0,100.0
72433921,100.0,100.0,100.0,100.0,100.0,100.0,94.0,100.0,100.0,100.0
30743853,100.0,95.0,88.0,87.0,69.0,72.0,39.0,27.0,0.0,15.0
48344774,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
51559349,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
82380239,100.0,96.0,99.0,90.0,91.0,100.0,71.0,77.0,68.0,71.0
14123987,88.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,25.0,100.0
18513744,100.0,60.0,100.0,47.0,23.0,0.0,0.0,0.0,0.0,0.0
56890291,100.0,65.0,82.0,70.0,73.0,89.0,22.0,47.0,0.0,57.0
87452756,25.0,80.0,87.0,97.0,97.0,78.0,80.0,100.0,100.0,93.0
8698764,100.0,100.0,100.0,70.0,24.0,0.0,50.0,60.0,43.0,14.0
11294309,90.0,68.0,44.0,66.0,64.0,100.0,38.0,82.0,83.0,0.0
10476677,50.0,100.0,100.0,93.0,100.0,100.0,34.0,60.0,0.0,100.0
72415446,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,92.0
68138284,71.0,60.0,74.0,23.0,27.0,100.0,82.0,70.0,12.0,13.0
79087907,100.0,100.0,100.0,100.0,73.0,78.0,100.0,100.0,75.0,100.0
82286975,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
68123853,63.0,100.0,100.0,64.0,50.0,78.0,35.0,78.0,65.0,97.0
74411086,100.0,66.0,100.0,85.0,66.0,58.0,22.0,81.0,0.0,97.0
77330996,90.0,50.0,89.0,0.0,18.0,0.0,5.0,20.0,0.0,0.0
50371858,0.0,93.0,84.0,74.0,92.0,27.0,80.0,95.0,100.0,29.0
22731950,63.0,97.0,100.0,87.0,38.0,74.0,12.0,25.0,0.0,0.0
20248719,100.0,80.0,100.0,66.0,67.0,68.0,10.0,35.0,73.0,43.0
60861463,50.0,90.0,67.0,90.0,82.0,100.0,100.0,70.0,40.0,100.0
64785805,100.0,87.0,87.0,58.0,64.0,0.0,30.0,66.0,0.0,79.0
86124581,100.0,100.0,100.0,100.0,100.0,28.0,90.0,100.0,75.0,43.0
30206107,100.0,97.0,56.0,74.0,60.0,0.0,20.0,33.0,0.0,66.0
74401839,100.0,100.0,100.0,56.0,63.0,100.0,9.0,76.0,80.0,100.0
97166205,100.0,97.0,100.0,90.0,61.0,73.0,42.0,74.0,18.0,21.0
49843368,100.0,70.0,67.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0
54083433,49.0,100.0,100.0,40.0,36.0,87.0,100.0,100.0,0.0,100.0
11932445,100.0,100.0,100.0,100.0,91.0,100.0,93.0,100.0,100.0,83.0
45672982,100.0,100.0,100.0,70.0,100.0,44.0,8.0,50.0,0.0,0.0
72290424,100.0,100.0,100.0,88.0,100.0,100.0,27.0,60.0,50.0,40.0
96984816,100.0,100.0,100.0,90.0,0.0,100.0,88.0,50.0,0.0,71.0
41206961,100.0,100.0,100.0,95.0,91.0,51.0,72.0,80.0,43.0,0.0
95524924,98.0,100.0,89.0,100.0,100.0,100.0,100.0,100.0,95.0,43.0
14036427,100.0,100.0,89.0,0.0,77.0,64.0,76.0,100.0,85.0,0.0
52003280,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
59128100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0
98777618,100.0,96.0,100.0,90.0,36.0,89.0,0.0,0.0,0.0,43.0
76194983,100.0,100.0,100.0,23.0,82.0,100.0,90.0,60.0,100.0,43.0
38764404,65.0,100.0,100.0,100.0,95.0,100.0,71.0,100.0,100.0,100.0
11175690,100.0,80.0,100.0,90.0,18.0,99.0,40.0,55.0,0.0,34.0
38996093,100.0,100.0,100.0,88.0,100.0,100.0,100.0,100.0,25.0,100.0
19328111,100.0,100.0,13.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0
66252940,100.0,100.0,100.0,100.0,85.0,87.0,33.0,100.0,100.0,100.0
13205082,75.0,31.0,46.0,49.0,17.0,16.0,9.0,17.0,0.0,8.0
71580428,100.0,77.0,88.0,30.0,64.0,77.0,41.0,45.0,66.0,64.0
59226246,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0
58555565,100.0,92.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76582161,100.0,93.0,100.0,39.0,55.0,82.0,43.0,68.0,37.0,71.0
74467121,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
11040511,100.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78401128,96.0,40.0,11.0,81.0,51.0,56.0,42.0,37.0,0.0,9.0
19468959,77.0,40.0,65.0,70.0,0.0,0.0,10.0,40.0,0.0,0.0
12241102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0
73635110,100.0,95.0,100.0,88.0,85.0,87.0,60.0,82.0,58.0,34.0
35962311,100.0,100.0,100.0,60.0,82.0,79.0,0.0,80.0,75.0,97.0
88678732,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
36925796,100.0,100.0,89.0,0.0,82.0,56.0,40.0,100.0,100.0,100.0
40153489,50.0,0.0,44.0,95.0,100.0,100.0,90.0,80.0,0.0,100.0
63180180,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0
18416579,100.0,100.0,56.0,100.0,85.0,99.0,10.0,60.0,0.0,70.0
85258615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58877207,50.0,100.0,100.0,94.0,95.0,88.0,51.0,100.0,0.0,43.0
12441578,100.0,100.0,89.0,100.0,96.0,100.0,90.0,85.0,100.0,33.0
36316773,100.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56340396,100.0,100.0,100.0,100.0,92.0,100.0,80.0,100.0,100.0,100.0
19620947,100.0,100.0,56.0,89.0,80.0,11.0,4.0,39.0,25.0,100.0
15030415,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
55277330,98.0,76.0,71.0,77.0,66.0,44.0,37.0,57.0,0.0,57.0
29351898,38.0,20.0,64.0,39.0,20.0,41.0,13.0,21.0,13.0,4.0
56044324,100.0,22.0,22.0,10.0,53.0,0.0,10.0,44.0,100.0,100.0
70370127,100.0,100.0,100.0,100.0,100.0,93.0,34.0,100.0,0.0,100.0
39801624,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
91544606,100.0,94.0,100.0,54.0,55.0,68.0,46.0,85.0,28.0,79.0
21874749,100.0,100.0,100.0,100.0,100.0,100.0,93.0,100.0,100.0,100.0
94871750,100.0,60.0,100.0,78.0,93.0,78.0,90.0,100.0,50.0,100.0
67254598,94.0,96.0,87.0,100.0,58.0,72.0,73.0,100.0,100.0,44.0
71154497,100.0,100.0,100.0,60.0,91.0,89.0,42.0,80.0,25.0,0.0
31931305,100.0,76.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77473690,35.0,26.0,11.0,21.0,0.0,31.0,10.0,0.0,0.0,0.0
55094480,100.0,100.0,100.0,99.0,100.0,100.0,52.0,40.0,0.0,86.0
35320195,100.0,100.0,100.0,96.0,87.0,28.0,30.0,50.0,75.0,7.0
81769123,100.0,100.0,100.0,95.0,52.0,78.0,68.0,90.0,100.0,93.0
22313524,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71830478,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
55965532,100.0,100.0,100.0,83.0,92.0,0.0,0.0,100.0,40.0,29.0
96754197,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,90.0
92157513,63.0,100.0,100.0,100.0,100.0,56.0,72.0,100.0,25.0,57.0
28109761,100.0,100.0,100.0,50.0,100.0,100.0,98.0,70.0,0.0,100.0
33867994,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
80667580,100.0,60.0,100.0,67.0,84.0,0.0,14.0,28.0,43.0,37.0
59524742,100.0,94.0,100.0,40.0,66.0,56.0,8.0,0.0,0.0,0.0
94824610,100.0,63.0,100.0,100.0,18.0,53.0,60.0,75.0,0.0,14.0
29029987,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,0.0
40435657,100.0,100.0,100.0,100.0,82.0,83.0,100.0,100.0,0.0,0.0
21452781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17996963,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
44639956,99.0,80.0,48.0,40.0,46.0,56.0,38.0,85.0,100.0,100.0
43670750,100.0,100.0,100.0,100.0,100.0,100.0,44.0,70.0,5.0,57.0
51984127,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
90636857,0.0,0.0,0.0,0.0,45.0,67.0,61.0,100.0,100.0,100.0
27285481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91106388,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
14882960,100.0,100.0,100.0,100.0,72.0,99.0,90.0,90.0,0.0,100.0
49820973,34.0,100.0,100.0,70.0,100.0,56.0,0.0,40.0,0.0,0.0
89340541,100.0,100.0,100.0,100.0,77.0,100.0,71.0,100.0,18.0,93.0
67714530,50.0,0.0,71.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
42938631,100.0,100.0,100.0,98.0,77.0,0.0,70.0,100.0,54.0,99.0
12385441,100.0,100.0,100.0,84.0,55.0,0.0,3.0,24.0,0.0,100.0
13889013,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,85.0,100.0
29331915,100.0,100.0,95.0,84.0,18.0,60.0,24.0,0.0,0.0,0.0
20818529,100.0,90.0,100.0,90.0,55.0,89.0,0.0,60.0,0.0,57.0
43736747,100.0,90.0,100.0,48.0,35.0,0.0,20.0,55.0,35.0,0.0
97427902,100.0,97.0,64.0,95.0,100.0,100.0,98.0,100.0,100.0,100.0
77901366,100.0,100.0,100.0,100.0,100.0,86.0,76.0,100.0,100.0,100.0
49417477,90.0,100.0,100.0,80.0,87.0,100.0,49.0,100.0,100.0,0.0
13923218,100.0,100.0,100.0,70.0,85.0,44.0,26.0,33.0,0.0,71.0
16640820,100.0,0.0,96.0,32.0,59.0,100.0,61.0,84.0,35.0,75.0
23158909,100.0,100.0,100.0,90.0,100.0,33.0,60.0,70.0,0.0,41.0
26460428,100.0,100.0,100.0,100.0,64.0,67.0,51.0,58.0,0.0,0.0
84753489,100.0,100.0,100.0,88.0,100.0,64.0,100.0,100.0,0.0,37.0
34371289,100.0,0.0,56.0,40.0,36.0,44.0,0.0,20.0,0.0,15.0
29489924,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,0.0,100.0
45144205,100.0,100.0,100.0,90.0,75.0,76.0,48.0,85.0,100.0,90.0
84670111,100.0,100.0,100.0,100.0,94.0,84.0,94.0,100.0,100.0,100.0
90996365,100.0,82.0,99.0,70.0,89.0,99.0,85.0,70.0,25.0,40.0
64075942,100.0,100.0,67.0,100.0,90.0,100.0,85.0,100.0,75.0,100.0
