mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.5841766834259032,0.0771083159750381,0.05614514350891113,0.0037160541904174733,,log2,10,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 300}",-0.014067826931165817,0.22146777166038212,0.314193531990117,0.5227046979671581,0.5332396968715511,0.31550757431160853,0.20386421046364708,45
1.8197197914123535,0.18334210645055055,0.06648240089416504,0.012134536429597288,30,log2,10,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 300}",-0.014067826931165817,0.22146777166038212,0.31418288431750796,0.5227046979671581,0.5332396968715511,0.31550544477708675,0.20386422423442235,47
2.125816059112549,0.19347860689860008,0.06507444381713867,0.012216146092942956,30,sqrt,10,300,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 300}",-0.014067826931165817,0.22146777166038212,0.31418288431750796,0.5227046979671581,0.5332396968715511,0.31550544477708675,0.20386422423442235,47
0.5514123439788818,0.03033244331818137,0.01954169273376465,0.0011194323554610001,30,sqrt,10,100,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",-0.014405117605216455,0.221545361135137,0.30732361141784403,0.5263230350154644,0.5318818994295851,0.31453375787856286,0.20444780482621258,49
0.5518879413604736,0.02214293939961463,0.020160341262817384,0.0018107160279756298,,log2,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",-0.014405117605216455,0.221545361135137,0.30732361141784403,0.5263230350154644,0.5318818994295851,0.31453375787856286,0.20444780482621258,49
0.5730667591094971,0.054107034666508756,0.025561714172363283,0.010137337322246918,30,log2,10,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",-0.014405117605216455,0.221545361135137,0.30732361141784403,0.5263230350154644,0.5318818994295851,0.31453375787856286,0.20444780482621258,49
0.5651203632354737,0.0381861939993041,0.0288057804107666,0.021245912408663286,,sqrt,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",-0.014405117605216455,0.221545361135137,0.30732361141784403,0.5263230350154644,0.5318818994295851,0.31453375787856286,0.20444780482621258,49
0.5655320644378662,0.07027938717928156,0.01948256492614746,0.0019221566644923055,20,log2,10,100,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",-0.013951771850124084,0.22166902317835158,0.3069203194297103,0.523063603172804,0.5315640585189113,0.3138530464899306,0.20355298945070702,53
0.5894288539886474,0.06587023211631428,0.045330238342285153,0.0302204531953314,20,sqrt,10,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",-0.013951771850124084,0.22166902317835158,0.3069203194297103,0.523063603172804,0.5315640585189113,0.3138530464899306,0.20355298945070702,53
6.474402666091919,0.5239675359213964,0.10674052238464356,0.019817744855255694,20,1.0,5,500,"{'max_depth': 20, 'max_features': 1.0, 'min_samples_split': 5, 'n_estimators': 500}",-0.02460906337110158,0.2155546932822655,0.3056912882712147,0.5150520253990488,0.5295307785148551,0.3082439444192565,0.20548789912178858,55
3.5131853103637694,0.26130957144230976,0.07308554649353027,0.012667914763559784,20,1.0,5,300,"{'max_depth': 20, 'max_features': 1.0, 'min_samples_split': 5, 'n_estimators': 300}",-0.026147115885414296,0.21466845237002463,0.30759514384573683,0.5136953873804694,0.5303861018638867,0.3080395939149406,0.2059764062214303,56
6.794860458374023,0.43591105861104323,0.13513579368591308,0.02675476110898008,,1.0,5,500,"{'max_depth': None, 'max_features': 1.0, 'min_samples_split': 5, 'n_estimators': 500}",-0.025154939587625824,0.21550604486465608,0.3050106415313324,0.5149775928171016,0.5279567444136315,0.30765921680781916,0.20531750750861602,57
5.680593633651734,0.2845271562987508,0.10998673439025879,0.016500647073444435,30,1.0,5,500,"{'max_depth': 30, 'max_features': 1.0, 'min_samples_split': 5, 'n_estimators': 500}",-0.025099102424565922,0.21553380932325106,0.304961092541573,0.5149455174040636,0.5279290581746527,0.30765407500379494,0.2052846233382187,58
3.656398868560791,0.34523243910154877,0.07961344718933105,0.022823031681760732,,1.0,5,300,"{'max_depth': None, 'max_features': 1.0, 'min_samples_split': 5, 'n_estimators': 300}",-0.02692249174458672,0.2144344579957549,0.3064866218151765,0.5138421797502187,0.5286375320238805,0.30729565996808883,0.20590255922061226,59
3.4705568313598634,0.195399711377564,0.06549324989318847,0.010182086433301204,30,1.0,5,300,"{'max_depth': 30, 'max_features': 1.0, 'min_samples_split': 5, 'n_estimators': 300}",-0.02684377041034902,0.2144503643484965,0.3064583761626215,0.5137614412960054,0.5286174141809293,0.30728876511554076,0.20585506863130107,60
1.0724617958068847,0.04437621797214783,0.021772146224975586,0.0023543207160216214,20,1.0,5,100,"{'max_depth': 20, 'max_features': 1.0, 'min_samples_split': 5, 'n_estimators': 100}",-0.026948384479410503,0.21231540954893746,0.3039101903206508,0.5191619392410167,0.527154416759624,0.30711871427816373,0.20687040740764645,61
1.2084631443023681,0.07532412954017172,0.026199817657470703,0.006251749494890767,,1.0,5,100,"{'max_depth': None, 'max_features': 1.0, 'min_samples_split': 5, 'n_estimators': 100}",-0.028013794446787976,0.21181650243694206,0.3023707024957675,0.5192628237196775,0.5247273832183341,0.3060327234847866,0.2067711840129682,62
1.080167531967163,0.051156579019046154,0.021839475631713866,0.0029433528103278922,30,1.0,5,100,"{'max_depth': 30, 'max_features': 1.0, 'min_samples_split': 5, 'n_estimators': 100}",-0.028114498513261754,0.21189148015032688,0.30224128757428526,0.5192624335723374,0.524837895013939,0.30602371955952534,0.20682065979896871,63
1.9044333934783935,0.17351837691393626,0.06136727333068848,0.007183913455383303,20,sqrt,5,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 300}",-0.02629399579649916,0.21316537757175424,0.3042410086481402,0.5103467038073282,0.5250000696508739,0.30529183277631944,0.20433147538952423,64
1.7916483402252197,0.13119997344237244,0.059271049499511716,0.005753341955014849,20,log2,5,300,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 300}",-0.02629399579649916,0.21316537757175424,0.3042410086481402,0.5103467038073282,0.5250000696508739,0.30529183277631944,0.20433147538952423,64
3.269457244873047,0.10368546916073182,0.10124645233154297,0.008841524712792636,20,sqrt,5,500,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 500}",-0.025168225797489674,0.2135443512708236,0.3035630098472948,0.5078271739036686,0.526493132773346,0.30525188839952866,0.20375230602479405,66
2.9645353317260743,0.09149336200878468,0.09701147079467773,0.009015470077989578,20,log2,5,500,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 500}",-0.025168225797489674,0.2135443512708236,0.3035630098472948,0.5078271739036686,0.526493132773346,0.30525188839952866,0.20375230602479405,66
0.6721491813659668,0.03239433916872045,0.022145795822143554,0.0004831469625942912,20,log2,5,100,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",-0.026890329600341767,0.21081462044865484,0.29810411118522906,0.5160662794742046,0.5274678418841899,0.30511250467838735,0.20645119597773162,68
0.6334363937377929,0.0917019996907218,0.026256036758422852,0.005757670713631568,20,sqrt,5,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",-0.026890329600341767,0.21081462044865484,0.29810411118522906,0.5160662794742046,0.5274678418841899,0.30511250467838735,0.20645119597773162,68
