Student ID,TOTAL,Lab 1,Lab 2 ,Lab 3,Lab 4,Lab 5,Lab 6,Lab 7,Lab 8,Lab 9,Lab 10
1ba3bd6357616437,14.71945238,66.6,85.0,21.42857143,39.6,22.8,8.666666667,75.0,0.0,30.6,0.0
91c02818c8b3ed84,8.403952381,100.0,100.0,71.42857143,40.0,36.8,86.66666667,0.0,0.0,0.0,0.0
937b29be9e061839,29.55604762,100.0,100.0,48.57142857,73.6,49.2,100.0,40.75,42.0,76.4,17.33333333
24db1def7f93544d,13.25095238,100.0,47.5,21.42857143,0.0,49.0,43.66666667,0.0,64.0,0.0,0.0
6af01b4437c27f07,30.69311905,100.0,98.33333333,71.42857143,70.0,28.0,66.66666667,52.5,83.33333333,62.8,0.0
ea17aa3ef62dfe73,57.96580952,100.0,99.16666667,85.71428571,100.0,77.2,100.0,75.0,63.5,100.0,100.0
bb15598713a5eaaa,9.397738095,81.0,84.66666667,52.85714286,52.4,56.6,25.33333333,47.5,45.16666667,0.0,0.0
c73ea68f93e3d6c6,45.41635714,100.0,100.0,24.28571429,70.0,86.4,33.33333333,0.0,56.33333333,88.2,57.33333333
b9340db2edd288bd,70.03047619,100.0,100.0,75.71428571,100.0,100.0,100.0,100.0,83.33333333,100.0,100.0
ac7e3295568547b9,38.42464286,100.0,100.0,79.71428571,100.0,100.0,100.0,75.0,83.33333333,100.0,66.66666667
629c8a0ee529bccd,41.49083333,80.0,100.0,100.0,94.0,100.0,100.0,82.5,73.83333333,100.0,0.0
54de952cd7ab6a9a,23.28845238,100.0,100.0,91.42857143,80.0,68.0,100.0,55.0,55.83333333,100.0,73.33333333
6a7ce2173c7cfa7c,21.46378571,100.0,100.0,71.42857143,80.0,60.0,100.0,37.5,57.0,88.2,0.0
4093789373f04294,34.063,100.0,95.0,0.0,47.2,53.6,92.0,67.5,0.0,0.0,0.0
3977c3ce5009266a,21.8025,100.0,100.0,100.0,100.0,100.0,100.0,0.0,50.0,100.0,0.0
02408595037ab3b6,50.71219048,100.0,100.0,64.28571429,66.0,75.6,100.0,0.0,16.66666667,60.0,2.666666667
140639a5a59807d6,40.29733333,80.0,0.0,0.0,0.0,20.0,0.0,50.0,33.33333333,70.4,3.0
e2405b34d133887d,46.53469048,94.0,100.0,44.28571429,57.6,54.8,56.33333333,68.75,42.33333333,88.2,74.66666667
f4ae2feb4744e960,48.73530952,100.0,100.0,89.71428571,100.0,90.4,100.0,74.5,87.66666667,100.0,100.0
cf8a0e1eb8447d93,43.58864286,100.0,100.0,85.71428571,86.4,90.0,100.0,75.0,88.0,100.0,84.0
e9a2b67e3ea17a2b,9.459333333,100.0,64.66666667,40.0,40.0,59.6,39.33333333,0.0,33.33333333,60.0,0.0
e619a70da793cbb7,26.81014286,100.0,100.0,85.71428571,64.0,44.8,100.0,50.0,33.33333333,100.0,13.66666667
30fb93867233941d,50.42611905,100.0,100.0,71.42857143,77.6,66.0,100.0,62.25,50.33333333,100.0,100.0
90402370f27462da,30.57814286,100.0,100.0,80.71428571,59.6,70.0,0.0,0.0,0.0,0.0,0.0
398194dba8532794,84.8575,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
6c11b966b4452fdf,82.63166667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.66666667
ba351b065c3bc1c0,68.5,100.0,100.0,100.0,100.0,100.0,100.0,71.75,50.0,100.0,0.0
c50ecfe4bffb3b45,41.95990476,100.0,100.0,76.85714286,91.6,100.0,83.33333333,0.0,0.0,83.2,0.0
b943fd3b62385c00,79.86666667,100.0,100.0,100.0,100.0,92.0,100.0,100.0,96.66666667,100.0,0.0
d76ce745ab71d65e,59.78416667,100.0,100.0,100.0,100.0,92.0,100.0,83.5,70.16666667,100.0,100.0
f317b1f7624b57e4,6.119047619,100.0,83.33333333,8.571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e7bce0b432d16eee,18.53742857,49.0,66.66666667,57.14285714,68.4,0.0,0.0,15.0,8.333333333,55.2,0.0
a08853b1a7f7a812,27.30333333,100.0,100.0,100.0,100.0,100.0,100.0,75.0,58.33333333,100.0,0.0
8030b881042f47e4,88.735,100.0,100.0,100.0,100.0,100.0,100.0,40.75,100.0,100.0,100.0
5cced2b4f5fbcf18,69.295,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ada6b8ffb07b2bbe,52.74947619,100.0,100.0,95.71428571,83.6,96.8,100.0,65.25,72.83333333,0.0,84.0
fd9bf8b196ea8d9b,46.87,100.0,100.0,100.0,61.6,74.4,100.0,62.5,69.0,100.0,40.0
d99385c8499b57d1,26.736,100.0,100.0,90.0,89.2,80.4,100.0,57.5,0.0,0.0,0.0
947c9e15e8592c95,62.9522619,100.0,75.0,57.14285714,86.0,84.8,66.66666667,50.0,30.0,88.2,53.66666667
c13e0c8da4f015b8,57.48785714,100.0,100.0,94.28571429,70.0,80.0,100.0,50.0,83.33333333,100.0,66.66666667
71ffd73b9a388889,24.48159524,85.6,92.5,67.14285714,65.6,98.0,100.0,45.0,16.66666667,40.4,0.0
0aa53e746805b00e,31.75778571,100.0,100.0,51.42857143,9.6,0.0,0.0,25.0,0.0,40.0,0.0
8c04d5eee087436b,19.22909524,100.0,94.83333333,87.14285714,93.2,0.0,78.0,0.0,31.33333333,76.4,0.0
af5dfea8e1664d60,11.49778571,100.0,91.33333333,71.42857143,80.0,69.6,66.66666667,0.0,0.0,0.0,0.0
a92bc68681abd10d,79.31416667,100.0,100.0,100.0,80.0,92.0,100.0,100.0,92.66666667,100.0,100.0
99af1df4fef36822,55.07047619,100.0,100.0,85.71428571,100.0,100.0,100.0,100.0,83.33333333,100.0,0.0
d08e027c14e7f34c,73.825,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5e2b2e1fd8d8727b,46.92511905,100.0,100.0,56.42857143,100.0,80.0,100.0,89.0,38.33333333,100.0,100.0
4d67d404059868e0,54.44607143,100.0,100.0,42.85714286,68.4,65.6,100.0,81.75,50.0,100.0,40.0
4ade4bf22f388fcf,28.55614286,100.0,100.0,79.71428571,80.0,100.0,100.0,62.5,100.0,90.4,0.0
70034ade57f42ce5,34.6712381,100.0,100.0,92.85714286,0.0,85.6,100.0,76.25,78.16666667,0.0,0.0
cc365dc1a7e96598,44.0425,100.0,100.0,100.0,100.0,100.0,70.0,85.25,73.33333333,100.0,6.333333333
16201bc3218b8118,41.731,100.0,100.0,90.0,66.0,65.6,33.33333333,0.0,41.66666667,100.0,0.0
e1320caed4634e9c,79.58483333,100.0,100.0,100.0,100.0,90.4,100.0,85.25,8.333333333,100.0,100.0
6c24c4ac3518c50b,24.58569048,100.0,100.0,14.28571429,52.8,52.4,100.0,50.0,58.33333333,100.0,50.0
50bb0394596e9d66,45.33902381,100.0,100.0,59.28571429,66.0,87.2,70.33333333,44.25,33.33333333,57.0,47.0
1f1a30def6d033d3,7.720833333,100.0,0.0,0.0,94.0,0.0,0.0,0.0,8.333333333,0.0,0.0
39e9033521b98f86,93.18666667,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,90.66666667
