Student ID,module_code,EXAM %,assessment_number,score,progress_in_semester
34514357,CS161,73.0,3,100.0,0.3
99522393,CS161,40.0,3,100.0,0.3
42340012,CS161,48.0,3,100.0,0.3
49118129,CS161,0.0,3,100.0,0.3
42840867,CS161,10.0,3,56.00000000000001,0.3
77027493,CS161,53.0,3,100.0,0.3
15993142,CS161,35.0,3,100.0,0.3
89129288,CS161,52.0,3,98.0,0.3
64729486,CS161,67.0,3,100.0,0.3
87080516,CS161,54.0,3,100.0,0.3
52357886,CS161,68.0,3,100.0,0.3
44602941,CS161,40.0,3,0.0,0.3
63873490,CS161,15.0,3,56.00000000000001,0.3
93228999,CS161,22.0,3,73.0,0.3
63302115,CS161,57.0,3,100.0,0.3
84852399,CS161,46.0,3,68.0,0.3
72929888,CS161,69.0,3,100.0,0.3
42375295,CS161,28.0,3,100.0,0.3
47461374,CS161,90.0,3,100.0,0.3
58339563,CS161,27.0,3,100.0,0.3
62841925,CS161,55.0,3,100.0,0.3
73015180,CS161,40.0,3,97.0,0.3
66548948,CS161,78.0,3,96.0,0.3
16165713,CS161,50.0,3,100.0,0.3
21688572,CS161,35.0,3,100.0,0.3
69106678,CS161,63.0,3,67.0,0.3
86142462,CS161,75.0,3,100.0,0.3
20973671,CS161,19.0,3,89.0,0.3
80120841,CS161,70.0,3,100.0,0.3
60261823,CS161,86.0,3,100.0,0.3
51756795,CS161,25.0,3,100.0,0.3
52026299,CS161,78.0,3,100.0,0.3
93371516,CS161,17.0,3,100.0,0.3
67160908,CS161,83.0,3,100.0,0.3
97419264,CS161,66.0,3,100.0,0.3
48446441,CS161,5.0,3,56.99999999999999,0.3
89367722,CS161,38.0,3,97.0,0.3
72116436,CS161,45.0,3,71.0,0.3
54994494,CS161,58.0,3,100.0,0.3
54445555,CS161,18.0,3,100.0,0.3
56404215,CS161,42.0,3,100.0,0.3
83593137,CS161,16.0,3,100.0,0.3
49940596,CS161,0.0,3,100.0,0.3
71790299,CS161,46.0,3,89.0,0.3
11628125,CS161,48.0,3,64.0,0.3
96404089,CS161,43.0,3,86.0,0.3
46177638,CS161,0.0,3,84.0,0.3
69034095,CS161,0.0,3,33.0,0.3
34235383,CS161,17.0,3,67.0,0.3
82920138,CS161,15.0,3,14.000000000000002,0.3
33275055,CS161,29.0,3,100.0,0.3
59134235,CS161,53.0,3,100.0,0.3
43038785,CS161,8.0,3,100.0,0.3
21569802,CS161,0.0,3,100.0,0.3
68004068,CS161,6.0,3,71.0,0.3
82112655,CS161,31.0,3,100.0,0.3
55651327,CS161,29.0,3,100.0,0.3
89047243,CS161,70.0,3,100.0,0.3
20603140,CS161,55.0,3,100.0,0.3
89693072,CS161,19.0,3,56.00000000000001,0.3
45464356,CS161,20.0,3,100.0,0.3
41964379,CS161,53.0,3,100.0,0.3
32884015,CS161,43.0,3,81.0,0.3
32291309,CS161,26.0,3,100.0,0.3
59735613,CS161,10.0,3,100.0,0.3
52425323,CS161,47.0,3,57.99999999999999,0.3
74341696,CS161,60.0,3,100.0,0.3
28159689,CS161,46.0,3,0.0,0.3
17126904,CS161,62.0,3,100.0,0.3
34670311,CS161,63.0,3,100.0,0.3
60585709,CS161,11.0,3,54.0,0.3
76539077,CS161,42.0,3,100.0,0.3
93139542,CS161,46.0,3,100.0,0.3
61451399,CS161,19.0,3,54.0,0.3
41554586,CS161,11.0,3,44.0,0.3
93123214,CS161,60.0,3,100.0,0.3
94802188,CS161,41.0,3,100.0,0.3
78494297,CS161,34.0,3,100.0,0.3
13516601,CS161,5.0,3,100.0,0.3
71049099,CS161,43.0,3,100.0,0.3
97690340,CS161,53.0,3,100.0,0.3
96097012,CS161,55.0,3,100.0,0.3
94583154,CS161,50.0,3,100.0,0.3
32941963,CS161,67.0,3,100.0,0.3
20950006,CS161,56.0,3,100.0,0.3
18342686,CS161,5.0,3,53.0,0.3
30523399,CS161,50.0,3,100.0,0.3
58822337,CS161,54.0,3,100.0,0.3
12626419,CS161,40.0,3,100.0,0.3
35250290,CS161,45.0,3,100.0,0.3
93293478,CS161,43.0,3,44.0,0.3
65818849,CS161,43.0,3,25.0,0.3
66914268,CS161,38.0,3,100.0,0.3
23501065,CS161,66.0,3,100.0,0.3
78700130,CS161,14.0,3,0.0,0.3
82634093,CS161,39.0,3,100.0,0.3
94969579,CS161,44.0,3,87.0,0.3
93749928,CS161,23.0,3,100.0,0.3
39689239,CS161,2.0,3,44.0,0.3
38247362,CS161,8.0,3,100.0,0.3
72537638,CS161,0.0,3,100.0,0.3
61497114,CS161,0.0,3,100.0,0.3
22551398,CS161,31.0,3,100.0,0.3
47121414,CS161,37.0,3,100.0,0.3
38860849,CS161,64.0,3,100.0,0.3
77816651,CS161,80.0,3,100.0,0.3
78690622,CS161,15.0,3,100.0,0.3
81957281,CS161,10.0,3,100.0,0.3
39784903,CS161,38.0,3,100.0,0.3
25550236,CS161,0.0,3,22.0,0.3
95802939,CS161,70.0,3,100.0,0.3
25693562,CS161,60.0,3,100.0,0.3
36531295,CS161,0.0,3,55.00000000000001,0.3
58343093,CS161,0.0,3,89.0,0.3
59836802,CS161,69.0,3,100.0,0.3
76714430,CS161,0.0,3,19.0,0.3
89797051,CS161,10.0,3,0.0,0.3
43787117,CS161,12.0,3,89.0,0.3
75684190,CS161,5.0,3,100.0,0.3
27370046,CS161,5.0,3,70.0,0.3
85864105,CS161,29.0,3,67.0,0.3
17540469,CS161,81.0,3,100.0,0.3
90205242,CS161,52.0,3,100.0,0.3
48045170,CS161,23.0,3,46.0,0.3
99995385,CS161,0.0,3,18.0,0.3
24790246,CS161,24.0,3,70.0,0.3
47057162,CS161,0.0,3,100.0,0.3
82305757,CS161,23.0,3,0.0,0.3
91258907,CS161,0.0,3,56.00000000000001,0.3
16759226,CS161,25.0,3,71.0,0.3
37800456,CS161,18.0,3,100.0,0.3
22135913,CS161,48.0,3,96.0,0.3
12152832,CS161,56.0,3,95.0,0.3
30230101,CS161,84.0,3,100.0,0.3
63284343,CS161,45.0,3,100.0,0.3
35119117,CS161,18.0,3,67.0,0.3
65118069,CS161,35.0,3,100.0,0.3
65157349,CS161,30.0,3,100.0,0.3
48343110,CS161,40.0,3,78.0,0.3
74711966,CS161,8.0,3,100.0,0.3
88189847,CS161,28.0,3,0.0,0.3
77669391,CS161,42.0,3,100.0,0.3
56643669,CS161,28.0,3,80.0,0.3
30079405,CS161,26.0,3,0.0,0.3
60414961,CS161,63.0,3,100.0,0.3
59084601,CS161,14.0,3,100.0,0.3
90198723,CS161,17.0,3,94.0,0.3
24076910,CS161,53.0,3,100.0,0.3
23696390,CS161,5.0,3,2.0,0.3
45453740,CS161,49.0,3,100.0,0.3
26111335,CS161,10.0,3,67.0,0.3
82073994,CS161,0.0,3,0.0,0.3
42739989,CS161,56.0,3,78.0,0.3
23971090,CS161,0.0,3,97.0,0.3
95030015,CS161,78.0,3,100.0,0.3
22896594,CS161,50.0,3,97.0,0.3
82965743,CS161,80.0,3,100.0,0.3
14672318,CS161,64.0,3,100.0,0.3
30877387,CS161,55.0,3,100.0,0.3
12306119,CS161,12.0,3,84.0,0.3
43094536,CS161,58.0,3,100.0,0.3
69309190,CS161,0.0,3,100.0,0.3
64198576,CS161,38.0,3,100.0,0.3
63681096,CS161,37.0,3,100.0,0.3
57800387,CS161,83.0,3,100.0,0.3
69023507,CS161,7.0,3,84.0,0.3
83146186,CS161,13.0,3,100.0,0.3
53957925,CS161,38.0,3,100.0,0.3
90926702,CS161,90.0,3,100.0,0.3
68443482,CS161,57.0,3,100.0,0.3
34323592,CS161,5.0,3,44.0,0.3
96304251,CS161,53.0,3,100.0,0.3
27936987,CS161,28.0,3,100.0,0.3
15214948,CS161,40.0,3,100.0,0.3
84536412,CS161,31.0,3,100.0,0.3
58157905,CS161,60.0,3,100.0,0.3
96968862,CS161,17.0,3,100.0,0.3
86497933,CS161,14.0,3,100.0,0.3
31397192,CS161,48.0,3,56.00000000000001,0.3
99658767,CS161,16.0,3,100.0,0.3
64371535,CS161,35.0,3,100.0,0.3
66867809,CS161,24.0,3,100.0,0.3
71065720,CS161,85.0,3,100.0,0.3
11204571,CS161,88.0,3,100.0,0.3
61717879,CS161,0.0,3,44.0,0.3
24127710,CS161,8.0,3,0.0,0.3
67262233,CS161,30.0,3,100.0,0.3
87601200,CS161,21.0,3,82.0,0.3
49891974,CS161,51.0,3,100.0,0.3
72496892,CS161,48.0,3,100.0,0.3
51427713,CS161,70.0,3,100.0,0.3
58047508,CS161,0.0,3,100.0,0.3
84011888,CS161,14.0,3,41.0,0.3
44965222,CS161,55.0,3,100.0,0.3
36161314,CS161,27.0,3,100.0,0.3
34349175,CS161,0.0,3,51.0,0.3
88699903,CS161,90.0,3,100.0,0.3
89287824,CS161,8.0,3,56.00000000000001,0.3
76576071,CS161,0.0,3,0.0,0.3
33451338,CS161,0.0,3,74.0,0.3
99632235,CS161,45.0,3,100.0,0.3
20272886,CS161,54.0,3,100.0,0.3
17988839,CS161,13.0,3,100.0,0.3
84573777,CS161,10.0,3,67.0,0.3
35507225,CS161,10.0,3,100.0,0.3
26873519,CS161,41.0,3,100.0,0.3
45536963,CS161,43.0,3,56.00000000000001,0.3
30822116,CS161,5.0,3,0.0,0.3
44417178,CS161,28.0,3,100.0,0.3
59784821,CS161,0.0,3,0.0,0.3
76510898,CS161,0.0,3,55.00000000000001,0.3
23701729,CS161,51.0,3,100.0,0.3
82770253,CS161,65.0,3,54.0,0.3
81786701,CS161,65.0,3,100.0,0.3
55146620,CS161,71.0,3,89.0,0.3
11756745,CS161,12.0,3,13.0,0.3
81131461,CS161,43.0,3,100.0,0.3
99855326,CS161,12.0,3,64.0,0.3
82967676,CS161,66.0,3,100.0,0.3
63066927,CS161,17.0,3,54.0,0.3
73779400,CS161,48.0,3,97.0,0.3
71373382,CS161,61.0,3,75.0,0.3
52911365,CS161,47.0,3,100.0,0.3
43114643,CS161,32.0,3,22.0,0.3
72735869,CS161,56.0,3,66.0,0.3
47593950,CS161,38.0,3,0.0,0.3
64143261,CS161,38.0,3,0.0,0.3
37745329,CS161,6.0,3,100.0,0.3
88111184,CS161,80.0,3,100.0,0.3
31503805,CS161,0.0,3,0.0,0.3
59893819,CS161,41.0,3,100.0,0.3
78624338,CS161,2.0,3,75.0,0.3
99960697,CS161,4.0,3,66.0,0.3
37472776,CS161,45.0,3,75.0,0.3
68646423,CS161,55.0,3,100.0,0.3
88915223,CS161,0.0,3,43.0,0.3
55399622,CS161,9.0,3,92.0,0.3
19160332,CS161,0.0,3,0.0,0.3
63573517,CS161,16.0,3,100.0,0.3
33049620,CS161,92.0,3,100.0,0.3
95769492,CS161,7.0,3,95.0,0.3
84794466,CS161,0.0,3,0.0,0.3
63012496,CS161,44.0,3,89.0,0.3
34135965,CS161,43.0,3,56.00000000000001,0.3
94085509,CS161,0.0,3,0.0,0.3
85787367,CS161,7.0,3,0.0,0.3
31653483,CS161,20.0,3,100.0,0.3
25331138,CS161,82.0,3,100.0,0.3
54641275,CS161,15.0,3,100.0,0.3
42870678,CS161,92.0,3,100.0,0.3
77386168,CS161,81.0,3,100.0,0.3
82158642,CS161,35.0,3,100.0,0.3
21630795,CS161,81.0,3,100.0,0.3
20784336,CS161,78.0,3,89.0,0.3
39373972,CS161,5.0,3,11.0,0.3
85233385,CS161,49.0,3,100.0,0.3
87142367,CS161,49.0,3,89.0,0.3
56431698,CS161,0.0,3,46.0,0.3
19492041,CS161,90.0,3,100.0,0.3
49334302,CS161,19.0,3,78.0,0.3
26599288,CS161,25.0,3,78.0,0.3
64992499,CS161,0.0,3,0.0,0.3
59919093,CS161,52.0,3,100.0,0.3
63958316,CS161,67.0,3,100.0,0.3
68205776,CS161,13.0,3,99.0,0.3
47416214,CS161,19.0,3,89.0,0.3
97528476,CS161,90.0,3,100.0,0.3
19003975,CS161,56.0,3,100.0,0.3
41416595,CS161,53.0,3,56.99999999999999,0.3
18478977,CS161,64.0,3,100.0,0.3
48671530,CS161,85.0,3,100.0,0.3
30468596,CS161,1.0,3,77.0,0.3
55801775,CS161,13.0,3,44.0,0.3
68901214,CS161,28.0,3,100.0,0.3
45249213,CS161,35.0,3,100.0,0.3
26584428,CS161,74.0,3,100.0,0.3
55407966,CS161,10.0,3,100.0,0.3
37149016,CS161,41.0,3,56.00000000000001,0.3
54348464,CS161,77.0,3,100.0,0.3
35632171,CS161,0.0,3,100.0,0.3
44892818,CS161,25.0,3,100.0,0.3
73557003,CS161,36.0,3,100.0,0.3
64945179,CS161,39.0,3,0.0,0.3
61148442,CS161,51.0,3,100.0,0.3
62686607,CS161,8.0,3,100.0,0.3
85268727,CS161,54.0,3,100.0,0.3
48354119,CS161,26.0,3,0.0,0.3
51513687,CS161,30.0,3,91.0,0.3
93012570,CS161,69.0,3,100.0,0.3
30692683,CS161,0.0,3,100.0,0.3
58000939,CS161,85.0,3,100.0,0.3
34002125,CS161,0.0,4,0.0,0.4
59334742,CS161,0.0,4,0.0,0.4
28249094,CS161,61.0,4,100.0,0.4
80757531,CS161,70.0,4,100.0,0.4
93675090,CS161,38.0,4,100.0,0.4
76821156,CS161,0.0,4,84.0,0.4
83016591,CS161,83.0,4,100.0,0.4
89400160,CS161,0.0,4,0.0,0.4
63767996,CS161,48.0,4,90.0,0.4
32221102,CS161,28.0,4,64.0,0.4
11995577,CS161,38.0,4,68.0,0.4
17619064,CS161,15.0,4,84.0,0.4
32446864,CS161,53.0,4,88.0,0.4
82801786,CS161,0.0,4,0.0,0.4
51246713,CS161,65.0,4,100.0,0.4
69563061,CS161,27.0,4,0.0,0.4
14708099,CS161,0.0,4,0.0,0.4
42600414,CS161,11.0,4,40.0,0.4
62912601,CS161,48.0,4,89.0,0.4
29933757,CS161,35.0,4,73.0,0.4
14992696,CS161,0.0,4,80.0,0.4
57778284,CS161,11.0,4,18.0,0.4
48118722,CS161,44.0,4,100.0,0.4
82073453,CS161,0.0,4,100.0,0.4
65312480,CS161,53.0,4,0.0,0.4
43455746,CS161,13.0,4,39.0,0.4
12039636,CS161,48.0,4,100.0,0.4
85627452,CS161,5.0,4,0.0,0.4
78594106,CS161,41.0,4,76.0,0.4
59003785,CS161,10.0,4,100.0,0.4
87929681,CS161,0.0,4,54.0,0.4
72970314,CS161,0.0,4,70.0,0.4
43378720,CS161,0.0,4,0.0,0.4
34484779,CS161,28.0,4,70.0,0.4
13731882,CS161,37.0,4,89.0,0.4
36010927,CS161,0.0,4,40.0,0.4
48465241,CS161,50.0,4,100.0,0.4
16223371,CS161,50.0,4,96.0,0.4
72827820,CS161,0.0,4,0.0,0.4
46238708,CS161,10.0,4,100.0,0.4
54313853,CS161,17.0,4,100.0,0.4
77630350,CS161,69.0,4,100.0,0.4
93546547,CS161,53.0,4,100.0,0.4
81671909,CS161,78.0,4,100.0,0.4
85443891,CS161,54.0,4,100.0,0.4
35348136,CS161,62.0,4,95.0,0.4
22307456,CS161,76.0,4,70.0,0.4
82999094,CS161,49.0,4,85.0,0.4
76935586,CS161,0.0,4,76.0,0.4
41312106,CS161,18.0,4,82.0,0.4
96645647,CS161,48.0,4,60.0,0.4
72308679,CS161,9.0,4,90.0,0.4
87283794,CS161,74.0,4,100.0,0.4
84150618,CS161,77.0,4,100.0,0.4
66088281,CS161,16.0,4,100.0,0.4
13022259,CS161,78.0,4,100.0,0.4
71082361,CS161,92.0,4,86.0,0.4
81163166,CS161,69.0,4,71.0,0.4
53292236,CS161,69.0,4,0.0,0.4
99912338,CS161,29.0,4,100.0,0.4
74963938,CS161,59.0,4,100.0,0.4
66510180,CS161,25.0,4,62.0,0.4
74779884,CS161,98.0,4,100.0,0.4
88756438,CS161,65.0,4,100.0,0.4
49510500,CS161,25.0,4,100.0,0.4
93509703,CS161,40.0,4,82.0,0.4
75190992,CS161,23.0,4,20.0,0.4
78544164,CS161,83.0,4,88.0,0.4
84275168,CS161,41.0,4,100.0,0.4
81191987,CS161,20.0,4,70.0,0.4
29649479,CS161,88.0,4,66.0,0.4
46717500,CS161,39.0,4,40.0,0.4
70822325,CS161,18.0,4,89.0,0.4
23917602,CS161,61.0,4,100.0,0.4
35888495,CS161,80.0,4,100.0,0.4
95120612,CS161,28.0,4,90.0,0.4
70665806,CS161,82.0,4,100.0,0.4
62846607,CS161,59.0,4,90.0,0.4
48715165,CS161,59.0,4,100.0,0.4
62114010,CS161,45.0,4,80.0,0.4
56526290,CS161,37.0,4,100.0,0.4
81897019,CS161,69.0,4,100.0,0.4
48462369,CS161,4.0,4,21.0,0.4
78282477,CS161,30.0,4,95.0,0.4
73224306,CS161,17.0,4,84.0,0.4
17828528,CS161,60.0,4,90.0,0.4
30901180,CS161,31.0,4,90.0,0.4
78843637,CS161,66.0,4,100.0,0.4
27625814,CS161,51.0,4,100.0,0.4
97156076,CS161,3.0,4,0.0,0.4
61255307,CS161,5.0,4,23.0,0.4
49385116,CS161,26.0,4,100.0,0.4
28563648,CS161,34.0,4,90.0,0.4
53347481,CS161,3.0,4,78.0,0.4
88451462,CS161,83.0,4,100.0,0.4
81577123,CS161,60.0,4,100.0,0.4
14383148,CS161,43.0,4,100.0,0.4
21035456,CS161,73.0,4,82.0,0.4
70265517,CS161,44.0,4,90.0,0.4
74558525,CS161,26.0,4,74.0,0.4
66286017,CS161,13.0,4,100.0,0.4
89230778,CS161,42.0,4,85.0,0.4
55672463,CS161,23.0,4,95.0,0.4
59809646,CS161,60.0,4,100.0,0.4
85516093,CS161,19.0,4,100.0,0.4
61096547,CS161,44.0,4,100.0,0.4
31128159,CS161,45.0,4,67.0,0.4
65061850,CS161,76.0,4,100.0,0.4
72136471,CS161,38.0,4,88.0,0.4
12173443,CS161,12.0,4,16.0,0.4
30511442,CS161,32.0,4,4.0,0.4
41816562,CS161,47.0,4,100.0,0.4
68353261,CS161,65.0,4,100.0,0.4
76138889,CS161,68.0,4,100.0,0.4
70127686,CS161,33.0,4,39.0,0.4
18845591,CS161,43.0,4,100.0,0.4
80307541,CS161,78.0,4,100.0,0.4
92445765,CS161,42.0,4,90.0,0.4
11372849,CS161,83.0,4,100.0,0.4
33699786,CS161,36.0,4,80.0,0.4
60276362,CS161,12.0,4,41.0,0.4
41987800,CS161,30.0,4,100.0,0.4
47759014,CS161,47.0,4,80.0,0.4
44977117,CS161,20.0,4,70.0,0.4
36691348,CS161,27.0,4,100.0,0.4
75210751,CS161,3.0,4,100.0,0.4
64280419,CS161,70.0,4,37.0,0.4
95724042,CS161,57.0,4,89.0,0.4
17916583,CS161,91.0,4,100.0,0.4
48527230,CS161,73.0,4,100.0,0.4
75715775,CS161,17.0,4,100.0,0.4
77434708,CS161,11.0,4,23.0,0.4
70081802,CS161,15.0,4,70.0,0.4
23296864,CS161,3.0,4,0.0,0.4
58213848,CS161,26.0,4,0.0,0.4
73958512,CS161,0.0,4,0.0,0.4
66460544,CS161,65.0,4,88.0,0.4
47844746,CS161,0.0,4,100.0,0.4
74112974,CS161,35.0,4,80.0,0.4
73219758,CS161,54.0,4,30.0,0.4
50967821,CS161,61.0,4,100.0,0.4
53063229,CS161,46.0,4,70.0,0.4
24126422,CS161,17.0,4,91.0,0.4
79836911,CS161,5.0,4,36.0,0.4
80058174,CS161,31.0,4,100.0,0.4
80468427,CS161,23.0,4,10.0,0.4
23504839,CS161,44.0,4,48.0,0.4
45020243,CS161,5.0,4,73.0,0.4
22361337,CS161,28.0,4,81.0,0.4
29697244,CS161,68.0,4,90.0,0.4
19370915,CS161,35.0,4,100.0,0.4
88664967,CS161,63.0,4,100.0,0.4
54840987,CS161,56.0,4,79.0,0.4
62845749,CS161,21.0,4,100.0,0.4
51109886,CS161,50.0,4,70.0,0.4
86167338,CS161,55.0,4,100.0,0.4
59825857,CS161,43.0,4,90.0,0.4
36733977,CS161,75.0,4,90.0,0.4
34171685,CS161,33.0,4,70.0,0.4
48781279,CS161,7.0,4,32.0,0.4
90155569,CS161,33.0,4,94.0,0.4
16274438,CS161,46.0,4,74.0,0.4
73498893,CS161,10.0,4,40.0,0.4
67170149,CS161,49.0,4,87.0,0.4
97027020,CS161,0.0,4,20.0,0.4
95853854,CS161,47.0,4,88.0,0.4
27375601,CS161,6.0,4,59.0,0.4
66626083,CS161,44.0,4,100.0,0.4
25516569,CS161,14.0,4,70.0,0.4
59545049,CS161,59.0,4,100.0,0.4
49612785,CS161,63.0,4,100.0,0.4
60961279,CS161,17.0,4,70.0,0.4
97566637,CS161,25.0,4,88.0,0.4
99801182,CS161,28.0,4,100.0,0.4
24113904,CS161,42.0,4,100.0,0.4
71014394,CS161,35.0,4,51.0,0.4
63281671,CS161,28.0,4,66.0,0.4
74452358,CS161,50.0,4,90.0,0.4
90219343,CS161,34.0,4,100.0,0.4
45627083,CS161,5.0,4,0.0,0.4
25381424,CS161,81.0,4,100.0,0.4
65970573,CS161,28.0,4,100.0,0.4
60912130,CS161,50.0,4,70.0,0.4
98977019,CS161,70.0,4,40.0,0.4
16978276,CS161,44.0,4,100.0,0.4
65786686,CS161,13.0,4,50.0,0.4
15978528,CS161,18.0,4,100.0,0.4
48164537,CS161,14.0,4,83.0,0.4
37673922,CS161,93.0,4,100.0,0.4
88226151,CS161,23.0,4,76.0,0.4
67299557,CS161,45.0,4,100.0,0.4
29057187,CS161,73.0,4,90.0,0.4
18153671,CS161,83.0,4,90.0,0.4
61177295,CS161,8.0,4,87.0,0.4
73115871,CS161,61.0,4,100.0,0.4
84423917,CS161,44.0,4,100.0,0.4
29165893,CS161,31.0,4,100.0,0.4
20166054,CS161,5.0,4,6.0,0.4
74746631,CS161,26.0,4,95.0,0.4
68404087,CS161,68.0,4,57.99999999999999,0.4
45839073,CS161,83.0,4,90.0,0.4
46836101,CS161,0.0,4,0.0,0.4
87998809,CS161,13.0,4,0.0,0.4
18392752,CS161,36.0,4,100.0,0.4
86993802,CS161,46.0,4,56.00000000000001,0.4
25109838,CS161,59.0,4,100.0,0.4
53691552,CS161,13.0,4,90.0,0.4
56342855,CS161,77.0,4,100.0,0.4
14369025,CS161,10.0,4,68.0,0.4
86096939,CS161,67.0,4,100.0,0.4
25399185,CS161,67.0,4,100.0,0.4
61509943,CS161,53.0,4,94.0,0.4
67528806,CS161,50.0,4,100.0,0.4
84953779,CS161,14.0,4,97.0,0.4
60432123,CS161,24.0,4,100.0,0.4
68839955,CS161,8.0,4,100.0,0.4
91067966,CS161,6.0,4,48.0,0.4
82228479,CS161,0.0,4,20.0,0.4
95762589,CS161,32.0,4,99.0,0.4
88931603,CS161,0.0,4,50.0,0.4
92485465,CS161,31.0,4,100.0,0.4
28869403,CS161,10.0,4,100.0,0.4
91392631,CS161,26.0,4,88.0,0.4
54449931,CS161,0.0,4,38.0,0.4
56051401,CS161,17.0,4,100.0,0.4
94167786,CS161,19.0,4,44.0,0.4
89900402,CS161,26.0,4,70.0,0.4
34514357,CS161,73.0,4,100.0,0.4
99522393,CS161,40.0,4,54.0,0.4
42340012,CS161,48.0,4,100.0,0.4
49118129,CS161,0.0,4,90.0,0.4
42840867,CS161,10.0,4,60.0,0.4
77027493,CS161,53.0,4,100.0,0.4
15993142,CS161,35.0,4,56.00000000000001,0.4
89129288,CS161,52.0,4,95.0,0.4
64729486,CS161,67.0,4,100.0,0.4
87080516,CS161,54.0,4,100.0,0.4
52357886,CS161,68.0,4,100.0,0.4
44602941,CS161,40.0,4,28.999999999999996,0.4
63873490,CS161,15.0,4,40.0,0.4
93228999,CS161,22.0,4,68.0,0.4
63302115,CS161,57.0,4,100.0,0.4
84852399,CS161,46.0,4,85.0,0.4
72929888,CS161,69.0,4,100.0,0.4
42375295,CS161,28.0,4,80.0,0.4
47461374,CS161,90.0,4,100.0,0.4
58339563,CS161,27.0,4,93.0,0.4
62841925,CS161,55.0,4,100.0,0.4
73015180,CS161,40.0,4,9.0,0.4
66548948,CS161,78.0,4,64.0,0.4
16165713,CS161,50.0,4,100.0,0.4
21688572,CS161,35.0,4,73.0,0.4
69106678,CS161,63.0,4,100.0,0.4
86142462,CS161,75.0,4,75.0,0.4
20973671,CS161,19.0,4,71.0,0.4
80120841,CS161,70.0,4,100.0,0.4
60261823,CS161,86.0,4,80.0,0.4
51756795,CS161,25.0,4,95.0,0.4
52026299,CS161,78.0,4,100.0,0.4
93371516,CS161,17.0,4,64.0,0.4
67160908,CS161,83.0,4,100.0,0.4
97419264,CS161,66.0,4,100.0,0.4
48446441,CS161,5.0,4,30.0,0.4
89367722,CS161,38.0,4,100.0,0.4
72116436,CS161,45.0,4,77.0,0.4
54994494,CS161,58.0,4,100.0,0.4
54445555,CS161,18.0,4,100.0,0.4
56404215,CS161,42.0,4,100.0,0.4
83593137,CS161,16.0,4,68.0,0.4
49940596,CS161,0.0,4,90.0,0.4
71790299,CS161,46.0,4,0.0,0.4
11628125,CS161,48.0,4,95.0,0.4
96404089,CS161,43.0,4,79.0,0.4
46177638,CS161,0.0,4,99.0,0.4
69034095,CS161,0.0,4,90.0,0.4
34235383,CS161,17.0,4,70.0,0.4
82920138,CS161,15.0,4,0.0,0.4
33275055,CS161,29.0,4,100.0,0.4
59134235,CS161,53.0,4,100.0,0.4
43038785,CS161,8.0,4,100.0,0.4
21569802,CS161,0.0,4,50.0,0.4
68004068,CS161,6.0,4,25.0,0.4
82112655,CS161,31.0,4,80.0,0.4
55651327,CS161,29.0,4,69.0,0.4
89047243,CS161,70.0,4,90.0,0.4
20603140,CS161,55.0,4,100.0,0.4
89693072,CS161,19.0,4,100.0,0.4
45464356,CS161,20.0,4,100.0,0.4
41964379,CS161,53.0,4,100.0,0.4
32884015,CS161,43.0,4,100.0,0.4
32291309,CS161,26.0,4,76.0,0.4
59735613,CS161,10.0,4,90.0,0.4
52425323,CS161,47.0,4,47.0,0.4
74341696,CS161,60.0,4,83.0,0.4
28159689,CS161,46.0,4,0.0,0.4
17126904,CS161,62.0,4,100.0,0.4
34670311,CS161,63.0,4,100.0,0.4
60585709,CS161,11.0,4,60.0,0.4
76539077,CS161,42.0,4,100.0,0.4
93139542,CS161,46.0,4,40.0,0.4
61451399,CS161,19.0,4,39.0,0.4
41554586,CS161,11.0,4,28.000000000000004,0.4
93123214,CS161,60.0,4,50.0,0.4
94802188,CS161,41.0,4,78.0,0.4
78494297,CS161,34.0,4,88.0,0.4
13516601,CS161,5.0,4,40.0,0.4
71049099,CS161,43.0,4,100.0,0.4
97690340,CS161,53.0,4,100.0,0.4
96097012,CS161,55.0,4,100.0,0.4
94583154,CS161,50.0,4,100.0,0.4
32941963,CS161,67.0,4,100.0,0.4
20950006,CS161,56.0,4,89.0,0.4
18342686,CS161,5.0,4,66.0,0.4
30523399,CS161,50.0,4,90.0,0.4
58822337,CS161,54.0,4,90.0,0.4
12626419,CS161,40.0,4,100.0,0.4
35250290,CS161,45.0,4,100.0,0.4
93293478,CS161,43.0,4,100.0,0.4
65818849,CS161,43.0,4,49.0,0.4
66914268,CS161,38.0,4,100.0,0.4
23501065,CS161,66.0,4,100.0,0.4
78700130,CS161,14.0,4,99.0,0.4
82634093,CS161,39.0,4,80.0,0.4
94969579,CS161,44.0,4,57.99999999999999,0.4
93749928,CS161,23.0,4,100.0,0.4
39689239,CS161,2.0,4,52.0,0.4
38247362,CS161,8.0,4,100.0,0.4
72537638,CS161,0.0,4,0.0,0.4
61497114,CS161,0.0,4,100.0,0.4
22551398,CS161,31.0,4,100.0,0.4
47121414,CS161,37.0,4,90.0,0.4
38860849,CS161,64.0,4,100.0,0.4
77816651,CS161,80.0,4,70.0,0.4
78690622,CS161,15.0,4,0.0,0.4
81957281,CS161,10.0,4,0.0,0.4
39784903,CS161,38.0,4,100.0,0.4
25550236,CS161,0.0,4,80.0,0.4
95802939,CS161,70.0,4,100.0,0.4
25693562,CS161,60.0,4,100.0,0.4
36531295,CS161,0.0,4,100.0,0.4
