Student ID,module_code,TOTAL,assessment_number,score,progress_in_semester
88408595,CS161,53.02421429,3,76.57142857,0.3
24829216,CS161,57.55071429,3,88.57142857,0.3
24774049,CS161,64.17366667,3,90.0,0.3
93489080,CS161,50.60142857,3,57.14285714,0.3
81706345,CS161,73.60204762,3,88.57142857,0.3
77340750,CS161,32.58654762,3,93.57142857,0.3
99057590,CS161,20.55447619,3,64.71428571,0.3
73572610,CS161,34.05209524,3,73.14285714,0.3
52010981,CS161,25.9912619,3,47.14285714,0.3
69766313,CS161,75.96678571,3,91.42857143,0.3
73368913,CS161,62.79064286,3,85.71428571,0.3
80760183,CS161,79.4625,3,100.0,0.3
86964735,CS161,32.84371429,3,88.57142857,0.3
60742408,CS161,63.32928571,3,91.42857143,0.3
93133026,CS161,78.195,3,100.0,0.3
35195294,CS161,77.90666667,3,100.0,0.3
41392674,CS161,28.39195238,3,71.42857143,0.3
90613617,CS161,29.36378571,3,71.42857143,0.3
93682429,CS161,8.0,3,0.0,0.3
34085243,CS161,12.65433333,3,76.0,0.3
19304298,CS161,61.05888095,3,93.57142857,0.3
48200382,CS161,7.32952381,3,14.28571429,0.3
83974048,CS161,43.14302381,3,59.28571429,0.3
80150997,CS161,59.07666667,3,100.0,0.3
90743782,CS161,28.96357143,3,42.85714286,0.3
27821042,CS161,76.225,3,100.0,0.3
68760886,CS161,55.9725,3,100.0,0.3
17369011,CS161,50.34569048,3,78.28571429,0.3
37949742,CS161,27.00714286,3,95.71428571,0.3
87089812,CS161,67.73266667,3,90.0,0.3
31604156,CS161,27.12897619,3,95.71428571,0.3
34534147,CS161,25.05585714,3,14.28571429,0.3
37802285,CS161,62.35638095,3,38.57142857,0.3
98417175,CS161,52.07666667,3,100.0,0.3
24925539,CS161,83.09,3,100.0,0.3
55480169,CS161,58.61428571,3,71.42857143,0.3
86450552,CS161,86.805,3,100.0,0.3
24602305,CS161,7.7,3,0.0,0.3
52889027,CS161,67.925,3,100.0,0.3
44697524,CS161,25.71261905,3,71.42857143,0.3
67765245,CS161,43.24333333,3,100.0,0.3
64169635,CS161,52.29311905,3,71.42857143,0.3
18835220,CS161,26.02302381,3,64.28571429,0.3
41886521,CS161,85.215,3,100.0,0.3
45581496,CS161,62.18130952,3,85.71428571,0.3
78552900,CS161,3.036,3,100.0,0.3
22771717,CS161,56.83866667,3,0.0,0.3
58548383,CS161,55.25469048,3,74.28571429,0.3
44435353,CS161,52.58814286,3,45.71428571,0.3
42843256,CS161,75.71,3,100.0,0.3
97811465,CS161,72.39583333,3,100.0,0.3
29238104,CS161,97.1175,3,100.0,0.3
22305824,CS161,79.915,3,100.0,0.3
90665092,CS161,69.015,3,100.0,0.3
19546495,CS161,54.1537619,3,72.14285714,0.3
87682575,CS161,37.94707143,3,32.85714286,0.3
30404921,CS161,68.645,3,100.0,0.3
11415937,CS161,13.27059524,3,67.14285714,0.3
66057568,CS161,19.69940476,3,68.85714286,0.3
78950607,CS161,24.385,3,100.0,0.3
11619654,CS161,72.62461905,3,91.42857143,0.3
54721717,CS161,17.44795238,3,71.42857143,0.3
73316563,CS161,51.56328571,3,71.42857143,0.3
48536684,CS161,81.95,3,100.0,0.3
30938596,CS161,52.92811905,3,81.42857143,0.3
69106380,CS161,27.79428571,3,11.42857143,0.3
27811787,CS161,74.9,3,100.0,0.3
27219633,CS161,60.10811905,3,81.42857143,0.3
76507076,CS161,13.37095238,3,71.42857143,0.3
53990039,CS161,36.68628571,3,75.42857143,0.3
31707417,CS161,21.27357143,3,52.85714286,0.3
16729597,CS161,18.41219048,3,24.28571429,0.3
26822069,CS161,70.36666667,3,100.0,0.3
45239869,CS161,41.875,3,65.0,0.3
19581852,CS161,41.85311905,3,11.42857143,0.3
42705350,CS161,35.91561905,3,91.42857143,0.3
35961483,CS161,29.77166667,3,100.0,0.3
81741765,CS161,67.72964286,3,85.71428571,0.3
75801763,CS161,61.14059524,3,77.14285714,0.3
18021763,CS161,35.4665,3,100.0,0.3
25591540,CS161,14.73833333,3,0.0,0.3
19514933,CS161,41.04711905,3,71.42857143,0.3
32779192,CS161,3.002142857,3,25.71428571,0.3
60270104,CS161,60.15571429,3,88.57142857,0.3
88423574,CS161,9.443452381,3,61.42857143,0.3
27183343,CS161,34.4835,3,90.0,0.3
27276779,CS161,75.99,3,100.0,0.3
41749388,CS161,83.069,3,100.0,0.3
92809990,CS161,67.61366667,3,65.0,0.3
70068685,CS161,24.00835714,3,24.28571429,0.3
44140322,CS161,34.74835714,3,74.28571429,0.3
41018065,CS161,13.90571429,3,28.57142857,0.3
92303132,CS161,13.68219048,3,64.28571429,0.3
70494079,CS161,55.73464286,3,85.71428571,0.3
74105407,CS161,35.20892857,3,97.14285714,0.3
31331355,CS161,20.64797619,3,85.71428571,0.3
52819296,CS161,32.27178571,3,71.42857143,0.3
77289994,CS161,58.97195238,3,75.42857143,0.3
52796411,CS161,39.31178571,3,66.42857143,0.3
16112416,CS161,70.747,3,100.0,0.3
85432232,CS161,79.48692857,3,97.14285714,0.3
93973341,CS161,19.20466667,3,30.0,0.3
26829717,CS161,42.891,3,100.0,0.3
34826933,CS161,59.095,3,100.0,0.3
24051593,CS161,34.38583333,3,90.0,0.3
13584790,CS161,50.96157143,3,72.85714286,0.3
39671270,CS161,34.09714286,3,5.714285714,0.3
23706913,CS161,36.92245238,3,91.42857143,0.3
57809216,CS161,69.85,3,100.0,0.3
53690948,CS161,41.41071429,3,88.57142857,0.3
82066010,CS161,20.38497619,3,65.71428571,0.3
49306699,CS161,13.30661905,3,61.42857143,0.3
93925509,CS161,44.91916667,3,0.0,0.3
23223428,CS161,14.05011905,3,71.42857143,0.3
68170960,CS161,26.68414286,3,35.71428571,0.3
31783869,CS161,32.13080952,3,50.71428571,0.3
32751216,CS161,58.81369048,3,94.28571429,0.3
70467155,CS161,53.63666667,3,100.0,0.3
47053476,CS161,69.05916667,3,100.0,0.3
86480267,CS161,14.27142857,3,71.42857143,0.3
62722675,CS161,41.5697619,3,57.14285714,0.3
17650346,CS161,39.65480952,3,85.71428571,0.3
48342530,CS161,26.6172619,3,47.14285714,0.3
42625208,CS161,54.97854762,3,53.57142857,0.3
20774325,CS161,28.28292857,3,67.14285714,0.3
24667465,CS161,65.6275,3,100.0,0.3
29965095,CS161,66.96790476,3,92.85714286,0.3
11344540,CS161,57.84966667,3,100.0,0.3
33584628,CS161,25.26909524,3,87.14285714,0.3
39072447,CS161,39.09152381,3,54.28571429,0.3
17954135,CS161,49.45830952,3,79.71428571,0.3
76060642,CS161,62.10821429,3,58.57142857,0.3
49456196,CS161,65.46,3,100.0,0.3
24264303,CS161,52.5605,3,100.0,0.3
81569837,CS161,41.7825,3,100.0,0.3
34026803,CS161,9.841071429,3,22.85714286,0.3
39057051,CS161,29.19366667,3,70.0,0.3
91935699,CS161,25.94761905,3,71.42857143,0.3
28747258,CS161,77.19845238,3,91.42857143,0.3
60851962,CS161,19.6667619,3,57.14285714,0.3
76391613,CS161,53.77945238,3,80.42857143,0.3
19236487,CS161,67.80166667,3,0.0,0.3
48064815,CS161,56.55904762,3,88.57142857,0.3
20031894,CS161,56.0525,3,100.0,0.3
17186416,CS161,47.133,3,100.0,0.3
76647396,CS161,64.47961905,3,56.42857143,0.3
93915612,CS161,16.38928571,3,71.42857143,0.3
84323262,CS161,43.1072619,3,97.14285714,0.3
70532804,CS161,39.31592857,3,77.14285714,0.3
26823453,CS161,47.6775,3,100.0,0.3
31466812,CS161,39.08445238,3,71.42857143,0.3
70207680,CS161,2.586857143,3,44.28571429,0.3
45411597,CS161,21.64559524,3,67.14285714,0.3
36559567,CS161,34.20102381,3,54.28571429,0.3
97192893,CS161,65.855,3,100.0,0.3
78031580,CS161,54.40095238,3,91.42857143,0.3
91262897,CS161,44.30271429,3,88.57142857,0.3
29180761,CS161,25.06519048,3,44.28571429,0.3
52139328,CS161,63.1075,3,100.0,0.3
69577575,CS161,70.58171429,3,28.57142857,0.3
34106098,CS161,37.2045,3,0.0,0.3
46298750,CS161,35.38042857,3,97.14285714,0.3
80606648,CS161,55.0025,3,100.0,0.3
30659534,CS161,41.88321429,3,50.57142857,0.3
77384796,CS161,9.035,3,30.0,0.3
55057476,CS161,59.46071429,3,68.57142857,0.3
47812491,CS161,42.10852381,3,84.28571429,0.3
30574788,CS161,2.0,3,100.0,0.3
78406188,CS161,3.685714286,3,68.57142857,0.3
16367724,CS161,39.05942857,3,57.14285714,0.3
73618759,CS161,61.99383333,3,100.0,0.3
29219341,CS161,78.922,3,100.0,0.3
20534390,CS161,34.59828571,3,81.42857143,0.3
19758663,CS161,68.479,3,100.0,0.3
86657420,CS161,59.51166667,3,100.0,0.3
59981065,CS161,67.895,3,100.0,0.3
35228724,CS161,15.59252381,3,14.28571429,0.3
93786510,CS161,8.9065,3,0.0,0.3
14700855,CS161,61.09628571,3,81.42857143,0.3
41238410,CS161,22.28666667,3,90.0,0.3
84073928,CS161,77.92857143,3,85.71428571,0.3
58041923,CS161,15.75295238,3,51.42857143,0.3
20203060,CS161,35.19535714,3,78.28571429,0.3
34836465,CS161,73.465,3,100.0,0.3
57558661,CS161,70.18809524,3,97.14285714,0.3
40745362,CS161,52.4225,3,100.0,0.3
79821067,CS161,34.10516667,3,35.0,0.3
68912516,CS161,73.73745238,3,71.42857143,0.3
16650465,CS161,42.55892857,3,67.14285714,0.3
25624838,CS161,50.69833333,3,100.0,0.3
28851363,CS161,68.37,3,100.0,0.3
14859968,CS161,12.45019048,3,14.28571429,0.3
34435608,CS161,3.085,3,0.0,0.3
53522318,CS161,36.94657143,3,72.85714286,0.3
89517857,CS161,21.76980952,3,65.71428571,0.3
31044070,CS161,45.74916667,3,56.0,0.3
67581864,CS161,18.71940476,3,57.85714286,0.3
32712383,CS161,39.27480952,3,85.71428571,0.3
46149948,CS161,60.5337619,3,67.14285714,0.3
33025706,CS161,32.97933333,3,65.0,0.3
37615874,CS161,40.16947619,3,85.71428571,0.3
30245378,CS161,59.95697619,3,55.71428571,0.3
65519433,CS161,57.10583333,3,100.0,0.3
68533762,CS161,64.56083333,3,100.0,0.3
46089625,CS161,23.63690476,3,50.85714286,0.3
99911171,CS161,0.0,3,0.0,0.3
31288217,CS161,58.06428571,3,81.42857143,0.3
95770014,CS161,3.322666667,3,0.0,0.3
36207660,CS161,64.371,3,100.0,0.3
96792723,CS161,53.9562619,3,57.14285714,0.3
44415509,CS161,53.15130952,3,75.71428571,0.3
39591036,CS161,1.0,3,0.0,0.3
32634975,CS161,14.71945238,3,21.42857143,0.3
99355503,CS161,8.403952381,3,71.42857143,0.3
98524573,CS161,29.55604762,3,48.57142857,0.3
83982103,CS161,13.25095238,3,21.42857143,0.3
32534085,CS161,30.69311905,3,71.42857143,0.3
22069035,CS161,57.96580952,3,85.71428571,0.3
71745365,CS161,9.397738095,3,52.85714286,0.3
54179437,CS161,45.41635714,3,24.28571429,0.3
63660864,CS161,70.03047619,3,75.71428571,0.3
96398572,CS161,38.42464286,3,79.71428571,0.3
43867886,CS161,41.49083333,3,100.0,0.3
31655246,CS161,23.28845238,3,91.42857143,0.3
60401339,CS161,21.46378571,3,71.42857143,0.3
18237587,CS161,34.063,3,0.0,0.3
71897140,CS161,21.8025,3,100.0,0.3
26550709,CS161,50.71219048,3,64.28571429,0.3
84693627,CS161,40.29733333,3,0.0,0.3
69974518,CS161,46.53469048,3,44.28571429,0.3
73630812,CS161,48.73530952,3,89.71428571,0.3
13434594,CS161,43.58864286,3,85.71428571,0.3
77494200,CS161,9.459333333,3,40.0,0.3
85952204,CS161,26.81014286,3,85.71428571,0.3
25199098,CS161,50.42611905,3,71.42857143,0.3
70210436,CS161,30.57814286,3,80.71428571,0.3
51597404,CS161,84.8575,3,100.0,0.3
19516358,CS161,82.63166667,3,100.0,0.3
41437101,CS161,68.5,3,100.0,0.3
95575949,CS161,41.95990476,3,76.85714286,0.3
13489175,CS161,79.86666667,3,100.0,0.3
12237308,CS161,59.78416667,3,100.0,0.3
80531466,CS161,6.119047619,3,8.571428571,0.3
32202479,CS161,18.53742857,3,57.14285714,0.3
31619745,CS161,27.30333333,3,100.0,0.3
32973698,CS161,88.735,3,100.0,0.3
51748245,CS161,69.295,3,100.0,0.3
31483285,CS161,52.74947619,3,95.71428571,0.3
79951192,CS161,46.87,3,100.0,0.3
71074830,CS161,26.736,3,90.0,0.3
89951309,CS161,62.9522619,3,57.14285714,0.3
21399574,CS161,57.48785714,3,94.28571429,0.3
29619407,CS161,24.48159524,3,67.14285714,0.3
70741130,CS161,31.75778571,3,51.42857143,0.3
82519651,CS161,19.22909524,3,87.14285714,0.3
28157718,CS161,11.49778571,3,71.42857143,0.3
90272423,CS161,79.31416667,3,100.0,0.3
18256197,CS161,55.07047619,3,85.71428571,0.3
95216424,CS161,73.825,3,100.0,0.3
27227646,CS161,46.92511905,3,56.42857143,0.3
87636498,CS161,54.44607143,3,42.85714286,0.3
16052899,CS161,28.55614286,3,79.71428571,0.3
59471439,CS161,34.6712381,3,92.85714286,0.3
18864892,CS161,44.0425,3,100.0,0.3
31870945,CS161,41.731,3,90.0,0.3
64481181,CS161,79.58483333,3,100.0,0.3
56823431,CS161,24.58569048,3,14.28571429,0.3
96706041,CS161,45.33902381,3,59.28571429,0.3
75858315,CS161,7.720833333,3,0.0,0.3
96135262,CS161,93.18666667,3,100.0,0.3
75611314,CS161,45.44340476,4,48.0,0.4
25053710,CS161,69.0597619,4,100.0,0.4
16153010,CS161,63.3,4,100.0,0.4
77444126,CS161,53.47416667,4,74.0,0.4
69615067,CS161,57.1175,4,100.0,0.4
71714132,CS161,27.16914286,4,70.0,0.4
32050733,CS161,52.55642857,4,100.0,0.4
32199265,CS161,64.74547619,4,100.0,0.4
71347202,CS161,34.9812381,4,74.8,0.4
64732981,CS161,63.86740476,4,94.0,0.4
35638989,CS161,17.50864286,4,56.4,0.4
59163655,CS161,0.0,4,0.0,0.4
41238817,CS161,28.27516667,4,81.2,0.4
35693299,CS161,37.39347619,4,100.0,0.4
88408595,CS161,53.02421429,4,100.0,0.4
24829216,CS161,57.55071429,4,82.0,0.4
24774049,CS161,64.17366667,4,66.0,0.4
93489080,CS161,50.60142857,4,68.0,0.4
81706345,CS161,73.60204762,4,82.0,0.4
77340750,CS161,32.58654762,4,68.0,0.4
99057590,CS161,20.55447619,4,77.6,0.4
73572610,CS161,34.05209524,4,100.0,0.4
52010981,CS161,25.9912619,4,40.0,0.4
69766313,CS161,75.96678571,4,100.0,0.4
73368913,CS161,62.79064286,4,76.8,0.4
80760183,CS161,79.4625,4,100.0,0.4
86964735,CS161,32.84371429,4,72.0,0.4
60742408,CS161,63.32928571,4,100.0,0.4
93133026,CS161,78.195,4,100.0,0.4
35195294,CS161,77.90666667,4,90.0,0.4
41392674,CS161,28.39195238,4,80.0,0.4
90613617,CS161,29.36378571,4,71.6,0.4
93682429,CS161,8.0,4,0.0,0.4
34085243,CS161,12.65433333,4,66.0,0.4
19304298,CS161,61.05888095,4,82.0,0.4
48200382,CS161,7.32952381,4,0.0,0.4
83974048,CS161,43.14302381,4,57.2,0.4
80150997,CS161,59.07666667,4,86.0,0.4
90743782,CS161,28.96357143,4,40.0,0.4
27821042,CS161,76.225,4,100.0,0.4
68760886,CS161,55.9725,4,94.0,0.4
17369011,CS161,50.34569048,4,63.6,0.4
37949742,CS161,27.00714286,4,82.0,0.4
87089812,CS161,67.73266667,4,100.0,0.4
31604156,CS161,27.12897619,4,100.0,0.4
34534147,CS161,25.05585714,4,94.0,0.4
37802285,CS161,62.35638095,4,100.0,0.4
98417175,CS161,52.07666667,4,100.0,0.4
24925539,CS161,83.09,4,100.0,0.4
55480169,CS161,58.61428571,4,60.0,0.4
86450552,CS161,86.805,4,100.0,0.4
24602305,CS161,7.7,4,0.0,0.4
52889027,CS161,67.925,4,86.0,0.4
44697524,CS161,25.71261905,4,80.0,0.4
67765245,CS161,43.24333333,4,100.0,0.4
64169635,CS161,52.29311905,4,84.8,0.4
18835220,CS161,26.02302381,4,75.6,0.4
41886521,CS161,85.215,4,100.0,0.4
45581496,CS161,62.18130952,4,100.0,0.4
78552900,CS161,3.036,4,0.0,0.4
22771717,CS161,56.83866667,4,0.0,0.4
58548383,CS161,55.25469048,4,100.0,0.4
44435353,CS161,52.58814286,4,72.0,0.4
42843256,CS161,75.71,4,100.0,0.4
97811465,CS161,72.39583333,4,100.0,0.4
29238104,CS161,97.1175,4,100.0,0.4
22305824,CS161,79.915,4,100.0,0.4
90665092,CS161,69.015,4,100.0,0.4
19546495,CS161,54.1537619,4,100.0,0.4
87682575,CS161,37.94707143,4,50.0,0.4
30404921,CS161,68.645,4,100.0,0.4
11415937,CS161,13.27059524,4,0.0,0.4
66057568,CS161,19.69940476,4,100.0,0.4
78950607,CS161,24.385,4,94.0,0.4
11619654,CS161,72.62461905,4,91.6,0.4
54721717,CS161,17.44795238,4,60.0,0.4
73316563,CS161,51.56328571,4,100.0,0.4
48536684,CS161,81.95,4,100.0,0.4
30938596,CS161,52.92811905,4,86.8,0.4
69106380,CS161,27.79428571,4,0.0,0.4
27811787,CS161,74.9,4,100.0,0.4
27219633,CS161,60.10811905,4,86.0,0.4
76507076,CS161,13.37095238,4,76.0,0.4
53990039,CS161,36.68628571,4,69.2,0.4
31707417,CS161,21.27357143,4,79.6,0.4
16729597,CS161,18.41219048,4,62.0,0.4
26822069,CS161,70.36666667,4,100.0,0.4
45239869,CS161,41.875,4,73.6,0.4
19581852,CS161,41.85311905,4,63.6,0.4
42705350,CS161,35.91561905,4,62.0,0.4
35961483,CS161,29.77166667,4,100.0,0.4
81741765,CS161,67.72964286,4,86.0,0.4
75801763,CS161,61.14059524,4,100.0,0.4
18021763,CS161,35.4665,4,84.0,0.4
25591540,CS161,14.73833333,4,100.0,0.4
19514933,CS161,41.04711905,4,80.0,0.4
32779192,CS161,3.002142857,4,0.0,0.4
60270104,CS161,60.15571429,4,94.0,0.4
88423574,CS161,9.443452381,4,72.0,0.4
27183343,CS161,34.4835,4,91.6,0.4
27276779,CS161,75.99,4,100.0,0.4
41749388,CS161,83.069,4,100.0,0.4
92809990,CS161,67.61366667,4,63.2,0.4
70068685,CS161,24.00835714,4,58.0,0.4
44140322,CS161,34.74835714,4,100.0,0.4
41018065,CS161,13.90571429,4,70.0,0.4
92303132,CS161,13.68219048,4,28.8,0.4
70494079,CS161,55.73464286,4,88.0,0.4
74105407,CS161,35.20892857,4,100.0,0.4
31331355,CS161,20.64797619,4,100.0,0.4
52819296,CS161,32.27178571,4,79.6,0.4
77289994,CS161,58.97195238,4,75.6,0.4
52796411,CS161,39.31178571,4,84.0,0.4
16112416,CS161,70.747,4,100.0,0.4
85432232,CS161,79.48692857,4,92.8,0.4
93973341,CS161,19.20466667,4,54.0,0.4
26829717,CS161,42.891,4,90.0,0.4
34826933,CS161,59.095,4,100.0,0.4
24051593,CS161,34.38583333,4,86.0,0.4
13584790,CS161,50.96157143,4,75.6,0.4
39671270,CS161,34.09714286,4,100.0,0.4
23706913,CS161,36.92245238,4,74.8,0.4
57809216,CS161,69.85,4,82.0,0.4
53690948,CS161,41.41071429,4,100.0,0.4
82066010,CS161,20.38497619,4,50.4,0.4
49306699,CS161,13.30661905,4,60.0,0.4
93925509,CS161,44.91916667,4,65.6,0.4
23223428,CS161,14.05011905,4,80.0,0.4
68170960,CS161,26.68414286,4,0.0,0.4
31783869,CS161,32.13080952,4,82.0,0.4
32751216,CS161,58.81369048,4,82.0,0.4
70467155,CS161,53.63666667,4,94.0,0.4
47053476,CS161,69.05916667,4,84.0,0.4
86480267,CS161,14.27142857,4,80.0,0.4
62722675,CS161,41.5697619,4,60.0,0.4
17650346,CS161,39.65480952,4,80.0,0.4
48342530,CS161,26.6172619,4,82.0,0.4
42625208,CS161,54.97854762,4,84.0,0.4
20774325,CS161,28.28292857,4,16.8,0.4
24667465,CS161,65.6275,4,100.0,0.4
29965095,CS161,66.96790476,4,77.6,0.4
11344540,CS161,57.84966667,4,100.0,0.4
33584628,CS161,25.26909524,4,0.0,0.4
39072447,CS161,39.09152381,4,64.0,0.4
17954135,CS161,49.45830952,4,83.6,0.4
76060642,CS161,62.10821429,4,66.0,0.4
49456196,CS161,65.46,4,100.0,0.4
24264303,CS161,52.5605,4,100.0,0.4
81569837,CS161,41.7825,4,100.0,0.4
34026803,CS161,9.841071429,4,23.2,0.4
39057051,CS161,29.19366667,4,88.0,0.4
91935699,CS161,25.94761905,4,86.0,0.4
28747258,CS161,77.19845238,4,66.0,0.4
60851962,CS161,19.6667619,4,60.0,0.4
76391613,CS161,53.77945238,4,81.6,0.4
19236487,CS161,67.80166667,4,0.0,0.4
48064815,CS161,56.55904762,4,100.0,0.4
20031894,CS161,56.0525,4,100.0,0.4
17186416,CS161,47.133,4,100.0,0.4
76647396,CS161,64.47961905,4,64.0,0.4
93915612,CS161,16.38928571,4,82.0,0.4
84323262,CS161,43.1072619,4,86.0,0.4
70532804,CS161,39.31592857,4,86.0,0.4
26823453,CS161,47.6775,4,100.0,0.4
31466812,CS161,39.08445238,4,50.0,0.4
70207680,CS161,2.586857143,4,64.4,0.4
45411597,CS161,21.64559524,4,100.0,0.4
36559567,CS161,34.20102381,4,64.0,0.4
97192893,CS161,65.855,4,100.0,0.4
78031580,CS161,54.40095238,4,66.0,0.4
91262897,CS161,44.30271429,4,95.2,0.4
29180761,CS161,25.06519048,4,42.0,0.4
52139328,CS161,63.1075,4,100.0,0.4
69577575,CS161,70.58171429,4,81.6,0.4
34106098,CS161,37.2045,4,60.0,0.4
46298750,CS161,35.38042857,4,76.4,0.4
80606648,CS161,55.0025,4,82.0,0.4
30659534,CS161,41.88321429,4,0.0,0.4
77384796,CS161,9.035,4,44.0,0.4
55057476,CS161,59.46071429,4,86.0,0.4
47812491,CS161,42.10852381,4,86.0,0.4
30574788,CS161,2.0,4,0.0,0.4
78406188,CS161,3.685714286,4,100.0,0.4
16367724,CS161,39.05942857,4,62.0,0.4
73618759,CS161,61.99383333,4,66.0,0.4
29219341,CS161,78.922,4,90.0,0.4
20534390,CS161,34.59828571,4,77.6,0.4
19758663,CS161,68.479,4,100.0,0.4
86657420,CS161,59.51166667,4,100.0,0.4
59981065,CS161,67.895,4,100.0,0.4
35228724,CS161,15.59252381,4,46.8,0.4
93786510,CS161,8.9065,4,42.8,0.4
14700855,CS161,61.09628571,4,95.2,0.4
41238410,CS161,22.28666667,4,86.0,0.4
84073928,CS161,77.92857143,4,100.0,0.4
58041923,CS161,15.75295238,4,33.6,0.4
20203060,CS161,35.19535714,4,86.0,0.4
34836465,CS161,73.465,4,100.0,0.4
57558661,CS161,70.18809524,4,100.0,0.4
40745362,CS161,52.4225,4,84.0,0.4
79821067,CS161,34.10516667,4,59.2,0.4
68912516,CS161,73.73745238,4,61.6,0.4
16650465,CS161,42.55892857,4,86.0,0.4
25624838,CS161,50.69833333,4,100.0,0.4
28851363,CS161,68.37,4,100.0,0.4
14859968,CS161,12.45019048,4,20.0,0.4
34435608,CS161,3.085,4,0.0,0.4
53522318,CS161,36.94657143,4,94.0,0.4
89517857,CS161,21.76980952,4,95.2,0.4
31044070,CS161,45.74916667,4,100.0,0.4
67581864,CS161,18.71940476,4,70.0,0.4
32712383,CS161,39.27480952,4,100.0,0.4
46149948,CS161,60.5337619,4,63.6,0.4
33025706,CS161,32.97933333,4,42.0,0.4
37615874,CS161,40.16947619,4,76.0,0.4
30245378,CS161,59.95697619,4,68.0,0.4
65519433,CS161,57.10583333,4,100.0,0.4
68533762,CS161,64.56083333,4,100.0,0.4
46089625,CS161,23.63690476,4,68.4,0.4
99911171,CS161,0.0,4,0.0,0.4
31288217,CS161,58.06428571,4,70.0,0.4
95770014,CS161,3.322666667,4,0.0,0.4
36207660,CS161,64.371,4,97.6,0.4
96792723,CS161,53.9562619,4,64.0,0.4
44415509,CS161,53.15130952,4,78.0,0.4
39591036,CS161,1.0,4,0.0,0.4
32634975,CS161,14.71945238,4,39.6,0.4
99355503,CS161,8.403952381,4,40.0,0.4
98524573,CS161,29.55604762,4,73.6,0.4
83982103,CS161,13.25095238,4,0.0,0.4
32534085,CS161,30.69311905,4,70.0,0.4
22069035,CS161,57.96580952,4,100.0,0.4
71745365,CS161,9.397738095,4,52.4,0.4
54179437,CS161,45.41635714,4,70.0,0.4
63660864,CS161,70.03047619,4,100.0,0.4
96398572,CS161,38.42464286,4,100.0,0.4
43867886,CS161,41.49083333,4,94.0,0.4
31655246,CS161,23.28845238,4,80.0,0.4
60401339,CS161,21.46378571,4,80.0,0.4
18237587,CS161,34.063,4,47.2,0.4
71897140,CS161,21.8025,4,100.0,0.4
26550709,CS161,50.71219048,4,66.0,0.4
84693627,CS161,40.29733333,4,0.0,0.4
69974518,CS161,46.53469048,4,57.6,0.4
73630812,CS161,48.73530952,4,100.0,0.4
13434594,CS161,43.58864286,4,86.4,0.4
77494200,CS161,9.459333333,4,40.0,0.4
85952204,CS161,26.81014286,4,64.0,0.4
25199098,CS161,50.42611905,4,77.6,0.4
70210436,CS161,30.57814286,4,59.6,0.4
51597404,CS161,84.8575,4,100.0,0.4
19516358,CS161,82.63166667,4,100.0,0.4
41437101,CS161,68.5,4,100.0,0.4
95575949,CS161,41.95990476,4,91.6,0.4
13489175,CS161,79.86666667,4,100.0,0.4
12237308,CS161,59.78416667,4,100.0,0.4
80531466,CS161,6.119047619,4,0.0,0.4
32202479,CS161,18.53742857,4,68.4,0.4
31619745,CS161,27.30333333,4,100.0,0.4
32973698,CS161,88.735,4,100.0,0.4
51748245,CS161,69.295,4,100.0,0.4
31483285,CS161,52.74947619,4,83.6,0.4
79951192,CS161,46.87,4,61.6,0.4
71074830,CS161,26.736,4,89.2,0.4
89951309,CS161,62.9522619,4,86.0,0.4
21399574,CS161,57.48785714,4,70.0,0.4
29619407,CS161,24.48159524,4,65.6,0.4
70741130,CS161,31.75778571,4,9.6,0.4
82519651,CS161,19.22909524,4,93.2,0.4
28157718,CS161,11.49778571,4,80.0,0.4
90272423,CS161,79.31416667,4,80.0,0.4
18256197,CS161,55.07047619,4,100.0,0.4
95216424,CS161,73.825,4,100.0,0.4
27227646,CS161,46.92511905,4,100.0,0.4
87636498,CS161,54.44607143,4,68.4,0.4
16052899,CS161,28.55614286,4,80.0,0.4
59471439,CS161,34.6712381,4,0.0,0.4
18864892,CS161,44.0425,4,100.0,0.4
31870945,CS161,41.731,4,66.0,0.4
64481181,CS161,79.58483333,4,100.0,0.4
56823431,CS161,24.58569048,4,52.8,0.4
96706041,CS161,45.33902381,4,66.0,0.4
75858315,CS161,7.720833333,4,94.0,0.4
96135262,CS161,93.18666667,4,90.0,0.4
75611314,CS161,45.44340476,5,55.0,0.5
25053710,CS161,69.0597619,5,100.0,0.5
16153010,CS161,63.3,5,100.0,0.5
77444126,CS161,53.47416667,5,100.0,0.5
69615067,CS161,57.1175,5,100.0,0.5
71714132,CS161,27.16914286,5,66.0,0.5
32050733,CS161,52.55642857,5,100.0,0.5
32199265,CS161,64.74547619,5,100.0,0.5
71347202,CS161,34.9812381,5,91.6,0.5
64732981,CS161,63.86740476,5,100.0,0.5
35638989,CS161,17.50864286,5,72.4,0.5
59163655,CS161,0.0,5,0.0,0.5
41238817,CS161,28.27516667,5,100.0,0.5
35693299,CS161,37.39347619,5,65.2,0.5
88408595,CS161,53.02421429,5,89.6,0.5
24829216,CS161,57.55071429,5,100.0,0.5
24774049,CS161,64.17366667,5,70.0,0.5
93489080,CS161,50.60142857,5,60.0,0.5
81706345,CS161,73.60204762,5,62.8,0.5
77340750,CS161,32.58654762,5,68.0,0.5
99057590,CS161,20.55447619,5,83.6,0.5
73572610,CS161,34.05209524,5,65.6,0.5
52010981,CS161,25.9912619,5,43.2,0.5
